Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings
vendor_only,CVE-2025-27927,2025-04-15,An unauthenticated attackers can obtain a list of smart devices by knowing a valid username through an unprotected API.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-27929,2025-04-15,Unauthenticated attackers can retrieve full list of users associated with arbitrary accounts.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30257,2025-04-15,Unauthenticated attackers can retrieve serial number of smart meters associated to a specific user account.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30510,2025-04-15,An attacker can upload an arbitrary file instead of a plant image.,9.8,3.1,CWE-351,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30512,2025-04-15,"Unauthenticated attackers can send configuration settings to device and possible perform physical actions remotely (e.g., on/off).",6.5,3.1,CWE-15,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-31360,2025-04-15,"Unauthenticated attackers can trigger device actions associated with specific ""scenes"" of arbitrary users.",7.5,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-31654,2025-04-15,"An attacker can get information about the groups of the smart home devices for arbitrary users (i.e., ""rooms"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-31945,2025-04-15,An unauthenticated attacker can obtain other users' charger information.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2018-7800,2018-12-24,"A Hard-coded Credentials vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could enable an attacker to gain access to the device.",9.8,3.0,CWE-798,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-7801,2018-12-24,"A Code Injection vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could enable access with maximum privileges when a remote code execution is performed.",8.8,3.1,CWE-94,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*
vendor_only,CVE-2018-7802,2018-12-24,"A SQL Injection vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could give access to the web interface with full privileges.",8.8,3.0,CWE-89,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*
vendor_only,CVE-2024-7391,2024-11-22,"ChargePoint Home Flex Bluetooth Low Energy Information Disclosure Vulnerability. This vulnerability allows network-adjacent attackers to disclose sensitive information on affected installations of ChargePoint Home Flex charging devices. User interaction is required to exploit this vulnerability.

The specific flaw exists within the Wi-Fi setup logic. By connecting to the device over Bluetooth Low Energy during the setup process, an attacker can obtain Wi-Fi credentials. An attacker can leverage this vulnerability to disclose credentials and gain access to the device owner's Wi-Fi network. Was ZDI-CAN-21454.",5.7,3.1,CWE-200,cpe:2.3:o:chargepoint:home_flex_firmware:5.5.3.13:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex:-:*:*:*:*:*:*:*
vendor_only,CVE-2024-7392,2024-11-22,"ChargePoint Home Flex Bluetooth Low Energy Denial-of-Service Vulnerability. This vulnerability allows network-adjacent attackers to create a denial-of-service condition on affected installations of ChargePoint Home Flex charging devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the connection handling of the Bluetooth Low Energy interface. The issue results from limiting the number of active connections to the product. An attacker can leverage this vulnerability to create a denial-of-service condition on the system. Was ZDI-CAN-21455.",6.5,3.1,CWE-410,cpe:2.3:o:chargepoint:home_flex_firmware:5.5.3.13:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-24487,2025-04-15,An unauthenticated attacker can infer the existence of usernames in the system by querying an API.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-27568,2025-04-15,An unauthenticated attacker can get users' emails by knowing usernames. A password reset email will be sent in response to this unsolicited request.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-27938,2025-04-15,"Unauthenticated attackers can obtain restricted information about a user's smart device collections (i.e., ""rooms"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-27939,2025-04-15,An attacker can change registered email addresses of other users and take over arbitrary accounts.,7.5,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30254,2025-04-15,An unauthenticated attacker can obtain a serial number of a smart meter(s) using its owner's username.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30511,2025-04-15,An authenticated attacker can achieve stored XSS by exploiting improper sanitization of the plant name value while adding or editing a plant.,5.4,3.1,CWE-79,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-30514,2025-04-15,"Unauthenticated attackers can obtain restricted information about a user's smart device collections (i.e., ""scenes"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*
vendor_only,CVE-2025-31929,2025-05-13,"A vulnerability has been identified in IEC 1Ph 7.4kW Child socket (8EM1310-2EH04-0GA0) (All versions), IEC 1Ph 7.4kW Child socket/ shutter (8EM1310-2EN04-0GA0) (All versions), IEC 1Ph 7.4kW Parent cable 7m (8EM1310-2EJ04-3GA1) (All versions), IEC 1Ph 7.4kW Parent cable 7m incl. SIM (8EM1310-2EJ04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket (8EM1310-2EH04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket incl. SIM (8EM1310-2EH04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter (8EM1310-2EN04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter SIM (8EM1310-2EN04-3GA2) (All versions), IEC 3Ph 22kW Child cable 7m (8EM1310-3EJ04-0GA0) (All versions), IEC 3Ph 22kW Child socket (8EM1310-3EH04-0GA0) (All versions), IEC 3Ph 22kW Child socket/ shutter (8EM1310-3EN04-0GA0) (All versions), IEC 3Ph 22kW Parent cable 7m (8EM1310-3EJ04-3GA1) (All versions), IEC 3Ph 22kW Parent cable 7m incl. SIM (8EM1310-3EJ04-3GA2) (All versions), IEC 3Ph 22kW Parent socket (8EM1310-3EH04-3GA1) (All versions), IEC 3Ph 22kW Parent socket incl. SIM (8EM1310-3EH04-3GA2) (All versions), IEC 3Ph 22kW Parent socket/ shutter (8EM1310-3EN04-3GA1) (All versions), IEC 3Ph 22kW Parent socket/ shutter SIM (8EM1310-3EN04-3GA2) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA0) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA1) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA2) (All versions), IEC ERK 3Ph 22 kW Child socket (8EM1310-3FH04-0GA0) (All versions), IEC ERK 3Ph 22 kW Parent socket (8EM1310-3FH04-3GA1) (All versions), IEC ERK 3Ph 22 kW Parent socket incl. SI (8EM1310-3FH04-3GA2) (All versions), UL Commercial Cellular 48A NTEP (8EM1310-5HF14-1GA2) (All versions), UL Commercial Child 40A w/ 15118 HW (8EM1310-4CF14-0GA0) (All versions), UL Commercial Child 48A BA Compliant (8EM1315-5CG14-0GA0) (All versions), UL Commercial Child 48A w/ 15118 HW (8EM1310-5CF14-0GA0) (All versions), UL Commercial Parent 40A with Simcard (8EM1310-4CF14-1GA2) (All versions), UL Commercial Parent 48A (USPS) (8EM1317-5CG14-1GA2) (All versions), UL Commercial Parent 48A BA Compliant (8EM1315-5CG14-1GA2) (All versions), UL Commercial Parent 48A with Simcard BA (8EM1310-5CF14-1GA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1310-5CG14-1GA1) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1314-5CG14-2FA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1315-5HG14-1GA2) (All versions), UL Commercial Parent 48A,15118 25ft Sim (8EM1310-5CG14-1GA2) (All versions), UL Resi High End 40A w/15118 Hw (8EM1312-4CF18-0FA3) (All versions), UL Resi High End 48A w/15118 Hw (8EM1312-5CF18-0FA3) (All versions), VersiCharge Blue™ 80A AC Cellular (8EM1315-7BG16-1FH2) (All versions). Affected devices do not contain an Immutable Root of Trust in M0 Hardware. An attacker with physical access to the device could use this to execute arbitrary code.",4.2,3.1,CWE-1326,
vendor_only,CVE-2025-29757,2025-07-19,An incorrect authorisation check in the the 'plant transfer' function of the Growatt cloud service allowed a malicous attacker with a valid account to transfer any plant into his/her account.,,,CWE-863,
vendor_only,CVE-2025-8320,2025-07-30,"Tesla Wall Connector Content-Length Header Improper Input Validation Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Tesla Wall Connector devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the parsing of the HTTP Content-Length header. The issue results from the lack of proper validation of user-supplied data, which can result in memory access past the end of an allocated buffer. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-26300.",8.8,3.0,CWE-1284,cpe:2.3:o:tesla:wall_connector_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tesla:wall_connector:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-8321,2025-07-30,"Tesla Wall Connector Firmware Downgrade Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Tesla Wall Connector devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware upgrade feature. The issue results from the lack of an anti-downgrade mechanism. An attacker can leverage this in conjunction with other vulnerabilities to execute code in the context of the device. Was ZDI-CAN-26299.",6.8,3.0,CWE-1328,cpe:2.3:o:tesla:wall_connector_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tesla:wall_connector:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-54564,2025-08-01,"uploadsm in ChargePoint Home Flex 5.5.4.13 does not validate a user-controlled string for bz2 decompression, which allows command execution as the nobody user.",7.8,3.1,CWE-20|CWE-77,
vendor_only,CVE-2025-36747,2025-12-13,"ShineLan-X contains a set of credentials for an FTP server was found within the firmware, allowing testers to establish an insecure FTP connection with the server. This may allow an attacker to replace legitimate files being deployed to devices with their own malicious versions, since the firmware signature verification is not enforced.",9.8,3.1,CWE-798,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-36748,2025-12-13,ShineLan-X contains a stored cross site scripting (XSS) vulnerability in the local configuration web server. The JavaScript code snippet can be inserted in the communication module’s settings center. This may allow attackers to force a legitimate user’s browser’s JavaScript engine to run malicious code.,5.4,3.1,CWE-79,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-36750,2025-12-13,ShineLan-X contains a stored cross site scripting (XSS) vulnerability in the Plant Name field. A HTML payload will be displayed on the plant management page via a direct post. This may allow attackers to force a legitimate user’s browser’s JavaScript engine to run malicious code.,5.4,3.1,CWE-79,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-36751,2025-12-13,Encryption is missing on the configuration interface for Growatt ShineLan-X and MIC 3300TL-X. This allows an attacker with access to the network to intercept and potentially manipulate communication requests between the inverter and its cloud endpoint.,,,CWE-311,
vendor_only,CVE-2025-36752,2025-12-13,"Growatt ShineLan-X communication dongle has an undocumented backup account with undocumented credentials which allows significant level access to the device, such as allowing any attacker to access the Setting Center. This means that this is effectively backdoor for all devices utilizing a Growatt ShineLan-X communication dongle.",9.8,3.1,CWE-798,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*
vendor_only,CVE-2025-36753,2025-12-13,"The SWD debug interface on the Growatt ShineLan-X communication dongle is available by default, allowing an attacker to attain debug access to the device and to extracting secrets or domains from within the device",9.8,3.1,CWE-290,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*
vendor_only,CVE-2026-4157,2026-04-11,"ChargePoint Home Flex revssh Service Command Injection Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of ChargePoint Home Flex devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the handling of OCPP messages. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26338.",7.5,3.0,CWE-78,cpe:2.3:o:chargepoint:home_flex_cph50_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex_cph50:-:*:*:*:*:*:*:*
