category,device,vendor,product,cve_count,facet,allowed_values,Value,Confidence,Reasoning
alarms,chuango:a8,chuango,a8,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:a8,chuango,a8,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:a8,chuango,a8,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:a8,chuango,a8,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:a8,chuango,a8,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:a8,chuango,a8,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,capturesAV,true|false|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:awv_plus,chuango,awv_plus,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:b11,chuango,b11,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:b11,chuango,b11,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:b11,chuango,b11,1,capturesAV,true|false|unsure,,,
alarms,chuango:b11,chuango,b11,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:b11,chuango,b11,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:b11,chuango,b11,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:b11,chuango,b11,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:b11,chuango,b11,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:b11,chuango,b11,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:b11,chuango,b11,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:b11,chuango,b11,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:b11,chuango,b11,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,capturesAV,true|false|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:b11_dual-network_alarm_system,chuango,b11_dual-network_alarm_system,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,capturesAV,true|false|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:cg-105s_on-site_alarm_system,chuango,cg-105s_on-site_alarm_system,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g3,chuango,g3,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:g3,chuango,g3,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:g3,chuango,g3,1,capturesAV,true|false|unsure,,,
alarms,chuango:g3,chuango,g3,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:g3,chuango,g3,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:g3,chuango,g3,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:g3,chuango,g3,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:g3,chuango,g3,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:g3,chuango,g3,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:g3,chuango,g3,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:g3,chuango,g3,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:g3,chuango,g3,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,capturesAV,true|false|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:g3_gsm\/sms_alarm_system,chuango,g3_gsm\/sms_alarm_system,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,capturesAV,true|false|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:g5_plus,chuango,g5_plus,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,capturesAV,true|false|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:g5_plus_gsm\/sms\/rfid_touch_alarm_system,chuango,g5_plus_gsm\/sms\/rfid_touch_alarm_system,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,actuatesPhysical,true|false|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,actuationConsequence,ComfortActuation|NoActuation|PropertyActuation|SafetyActuation|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,capturesAV,true|false|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,cloudDependence,CloudOptional|CloudRequired|LocalOnly|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,computeTier,AndroidDerived|EmbeddedLinux|McuClass|Rtos|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,consumerAvailability,InstallerChannel|MixedChannel|RetailConsumer|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,dataSensitivity,AvStreamData|BiometricData|NoData|TelemetryData|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,firmwareUpdateModel,ManualFlash|NoUpdatePath|OtaAutomatic|OtaUserInitiated|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,formFactor,Fixed|Portable|Worn|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,hasWebAdminUI,true|false|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,placement,Either|Indoor|Outdoor|unsure,,,
alarms,chuango:g5w,chuango,g5w,1,supportLifetime,DeclaredLifetime|UndeclaredLifetime|unsure,,,
alarms,chuango:g5w_3g,chuango,g5w_3g,2,actuatesPhysical,true|false|unsure,,,
