Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Gemini Judgment,Gemini Confidence,Gemini Reasoning
vendor_only,CVE-2024-10915,2024-11-06,"A vulnerability was found in D-Link DNS-320, DNS-320LW, DNS-325 and DNS-340L up to 20241028. It has been rated as critical. Affected by this issue is the function cgi_user_add of the file /cgi-bin/account_mgr.cgi?cmd=cgi_user_add. The manipulation of the argument group leads to os command injection. The attack may be launched remotely. The complexity of an attack is rather high. The exploitation is known to be difficult. The exploit has been disclosed to the public and may be used.",9.8,3.1,CWE-74|CWE-78|CWE-707,cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-10916,2024-11-06,"A vulnerability classified as problematic has been found in D-Link DNS-320, DNS-320LW, DNS-325 and DNS-340L up to 20241028. This affects an unknown part of the file /xml/info.xml of the component HTTP GET Request Handler. The manipulation leads to information disclosure. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.",5.3,3.1,CWE-200|CWE-284,cpe:2.3:o:dlink:dns-320_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-320lw_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-320lw:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-325_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-325:-:*:*:*:*:*:*:*|cpe:2.3:o:dlink:dns-340l_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dns-340l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11046,2024-11-10,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been classified as critical. Affected is the function upgrade_filter_asp of the file /upgrade_filter.asp. The manipulation of the argument path leads to os command injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,9.8,3.1,CWE-77|CWE-78,cpe:2.3:o:dlink:di-8003_firmware:16.07.16a1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:di-8003:a1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11047,2024-11-10,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been declared as critical. Affected by this vulnerability is the function upgrade_filter_asp of the file /upgrade_filter.asp. The manipulation of the argument path leads to stack-based buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,9.8,3.1,CWE-119|CWE-121,cpe:2.3:o:dlink:di-8003_firmware:16.07.16a1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:di-8003:a1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11048,2024-11-10,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been rated as critical. Affected by this issue is the function dbsrv_asp of the file /dbsrv.asp. The manipulation of the argument str leads to stack-based buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,9.8,3.1,CWE-119|CWE-121,cpe:2.3:o:dlink:di-8003_firmware:16.07.16a1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:di-8003:a1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11062,2024-11-11,"The D-Link DSL6740C modem has an OS Command Injection vulnerability, allowing remote attackers with administrator privileges to inject and execute arbitrary system commands through a specific functionality provided by SSH and Telnet.",7.2,3.1,CWE-78,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11063,2024-11-11,"The D-Link DSL6740C modem has an OS Command Injection vulnerability, allowing remote attackers with administrator privileges to inject and execute arbitrary system commands through a specific functionality provided by SSH and Telnet.",7.2,3.1,CWE-78,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11064,2024-11-11,"The D-Link DSL6740C modem has an OS Command Injection vulnerability, allowing remote attackers with administrator privileges to inject and execute arbitrary system commands through a specific functionality provided by SSH and Telnet.",7.2,3.1,CWE-78,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11065,2024-11-11,"The D-Link DSL6740C modem has an OS Command Injection vulnerability, allowing remote attackers with administrator privileges to inject and execute arbitrary system commands through a specific functionality provided by SSH and Telnet.",7.2,3.1,CWE-78,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11066,2024-11-11,"The D-Link DSL6740C modem has an OS Command Injection vulnerability, allowing remote attackers with administrator privileges to inject and execute arbitrary system commands through the specific web page.",7.2,3.1,CWE-78,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11067,2024-11-11,"The D-Link DSL6740C modem has a Path Traversal Vulnerability, allowing unauthenticated remote attackers to exploit this vulnerability to read arbitrary system files. Additionally, since the device's default password is a combination of the MAC address, attackers can obtain the MAC address through this vulnerability and attempt to log in to the device using the default password.",7.5,3.1,CWE-23,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-11068,2024-11-11,"The D-Link DSL6740C modem has an Incorrect Use of Privileged APIs vulnerability, allowing unauthenticated remote attackers to modify any user’s password by leveraging the API, thereby granting access to Web, SSH, and Telnet services using that user’s account.",9.8,3.1,CWE-648,cpe:2.3:o:dlink:dsl6740c_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-51186,2024-11-11,D-Link DIR-820L 1.05b03 was discovered to contain a remote code execution (RCE) vulnerability via the ping_addr parameter in the ping_v4 and ping_v6 functions.,8.0,3.1,CWE-77,cpe:2.3:o:dlink:dir-820l_firmware:1.05b03:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-820l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-45253,2024-11-14,Avigilon – CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7.5,3.1,CWE-22,,No,Low,"Avigilon is primarily an enterprise-grade surveillance system used in commercial and industrial settings, not typically for private residential home IoT."
vendor_only,CVE-2024-11120,2024-11-15,"Certain EOL GeoVision devices have an OS Command Injection vulnerability. Unauthenticated remote attackers can exploit this vulnerability to inject and execute arbitrary system commands on the device. Moreover, this vulnerability has already been exploited by attackers, and we have received related reports.",9.8,3.1,CWE-78,cpe:2.3:o:geovision:gv-vs12_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:geovision:gv-vs12:-:*:*:*:*:*:*:*|cpe:2.3:o:geovision:gv-vs11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:geovision:gv-vs11:-:*:*:*:*:*:*:*|cpe:2.3:o:geovision:gv-dsp_lpr_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:geovision:gv-dsp_lpr:3.0:*:*:*:*:*:*:*|cpe:2.3:o:geovision:gvlx_4_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:geovision:gvlx_4:2.0:*:*:*:*:*:*:*|cpe:2.3:h:geovision:gvlx_4:3.0:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2024-47485,2024-10-18,"There is a CSV injection vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could build malicious data to generate executable commands in the CSV file.",9.8,3.1,CWE-1236,cpe:2.3:a:hikvision:hikcentral_master:*:*:*:*:lite:*:*:*,No,High,
vendor_only,CVE-2024-47486,2024-10-18,"There is an XSS vulnerability in some HikCentral Master Lite versions. If exploited, an attacker could inject scripts into certain pages by building malicious data.",6.1,3.1,CWE-79,cpe:2.3:a:hikvision:hikcentral_master:*:*:*:*:lite:*:*:*,No,High,
vendor_only,CVE-2024-47487,2024-10-18,There is a SQL injection vulnerability in some HikCentral Professional versions. This could allow an authenticated user to execute arbitrary SQL queries.,8.8,3.1,CWE-89,cpe:2.3:a:hikvision:hikcentral_professional:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-4739,2024-10-18,"The lack of access restriction to a resource from unauthorized users makes MXsecurity software versions v1.1.0 and prior vulnerable. By acquiring a valid authenticator, an attacker can pose as an authorized user and successfully access the resource.",7.5,3.1,CWE-749,cpe:2.3:a:moxa:mxsecurity:*:*:*:*:*:*:*:*,No,Low,"MXsecurity is a Moxa software product. Moxa specializes in industrial networking and automation equipment (IIoT), which is not intended for private residential home IoT. The CVE describes a software vulnerability, and while security cameras can use security software, this specific software is part of an industrial ecosystem."
vendor_only,CVE-2024-4740,2024-10-18,MXsecurity software versions v1.1.0 and prior are vulnerable because of the use of hard-coded credentials. This vulnerability could allow an attacker to tamper with sensitive data.,7.5,3.1,CWE-798,cpe:2.3:a:moxa:mxsecurity:*:*:*:*:*:*:*:*,No,Low,"The CPE identifies the software as 'mxsecurity' by Moxa. Moxa is primarily an industrial networking and connectivity company specializing in industrial Ethernet switches, gateways, and serial-to-Ethernet devices. While 'security' is in the name, it is industrial security software, not a home security camera."
vendor_only,CVE-2024-48271,2024-10-30,"D-Link DSL6740C v6.TR069.20211230 was discovered to use insecure default credentials for Administrator access, possibly allowing attackers to bypass authentication and escalate privileges on the device via a bruteforce attack.",8.8,3.1,CWE-521,cpe:2.3:o:dlink:dsl-6740c_firmware:6.tr069.20211230:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl-6740c:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2024-48272,2024-10-30,"D-Link DSL6740C v6.TR069.20211230 was discovered to use an insecure default Wifi password, possibly allowing attackers to connect to the device via a bruteforce attack.",6.5,3.1,CWE-521,cpe:2.3:o:dlink:dsl-6740c_firmware:6.tr069.20211230:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dsl-6740c:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-46548,2024-09-30,"TP-Link Tapo P125M and Kasa KP125M v1.0.3 was discovered to improperly validate certificates, allowing attackers to eavesdrop on communications and access sensitive information via a man-in-the-middle attack.",6.3,3.1,CWE-200,,No,High,
vendor_only,CVE-2024-35495,2024-09-30,An Information Disclosure vulnerability in the Telemetry component in TP-Link Kasa KP125M V1.0.0 and Tapo P125M 1.0.0 Build 220930 Rel.143947 allows attackers to observe device state via observing network traffic.,4.3,3.1,CWE-319,,No,High,
vendor_only,CVE-2023-37822,2024-10-03,"The Eufy Homebase 2 before firmware version 3.3.4.1h creates a dedicated wireless network for its ecosystem, which serves as a proxy to the end user's primary network. The WPA2-PSK generation of this dedicated network is flawed and solely based on the serial number. Due to the flawed generation process, the WPA2-PSK can be brute forced offline within seconds. This vulnerability allows an attacker in proximity to the dedicated wireless network to gain unauthorized access to the end user's primary network. The only requirement of the attack is proximity to the dedicated wireless network.",8.2,3.1,CWE-331,cpe:2.3:o:eufy:homebase_2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:eufy:homebase_2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2024-9514,2024-10-04,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been declared as critical. This vulnerability affects the function formSetDomainFilter of the file /goform/formSetDomainFilter. The manipulation of the argument curTime leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9515,2024-10-04,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been classified as critical. This affects the function formSetQoS of the file /goform/formSetQoS. The manipulation of the argument curTime leads to buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9532,2024-10-05,A vulnerability has been found in D-Link DIR-605L 2.13B01 BETA and classified as critical. This vulnerability affects the function formAdvanceSetup of the file /goform/formAdvanceSetup. The manipulation of the argument webpage leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9533,2024-10-05,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA and classified as critical. This issue affects the function formDeviceReboot of the file /goform/formDeviceReboot. The manipulation of the argument next_page leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9534,2024-10-05,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been classified as critical. Affected is the function formEasySetPassword of the file /goform/formEasySetPassword. The manipulation of the argument curTime leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9535,2024-10-05,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been declared as critical. Affected by this vulnerability is the function formEasySetupWWConfig of the file /goform/formEasySetupWWConfig. The manipulation of the argument curTime leads to buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9549,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA and classified as critical. This issue affects the function formEasySetupWizard/formEasySetupWizard2 of the file /goform/formEasySetupWizard. The manipulation of the argument curTime leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9550,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been classified as critical. Affected is the function formLogDnsquery of the file /goform/formLogDnsquery. The manipulation of the argument curTime leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9551,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been declared as critical. Affected by this vulnerability is the function formSetWanL2TP of the file /goform/formSetWanL2TP. The manipulation of the argument webpage leads to buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9552,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been rated as critical. Affected by this issue is the function formSetWanNonLogin of the file /goform/formSetWanNonLogin. The manipulation of the argument webpage leads to buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9553,2024-10-06,A vulnerability classified as critical has been found in D-Link DIR-605L 2.13B01 BETA. This affects the function formdumpeasysetup of the file /goform/formdumpeasysetup. The manipulation of the argument curTime leads to buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9555,2024-10-06,"A vulnerability, which was classified as critical, has been found in D-Link DIR-605L 2.13B01 BETA. Affected by this issue is the function formSetEasy_Wizard of the file /goform/formSetEasy_Wizard. The manipulation of the argument curTime leads to buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9556,2024-10-06,"A vulnerability, which was classified as critical, was found in D-Link DIR-605L 2.13B01 BETA. This affects the function formSetEnableWizard of the file /goform/formSetEnableWizard. The manipulation of the argument curTime leads to buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9557,2024-10-06,A vulnerability has been found in D-Link DIR-605L 2.13B01 BETA and classified as critical. This vulnerability affects the function formSetWanPPPoE of the file /goform/formSetWanPPPoE. The manipulation of the argument webpage leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9558,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA and classified as critical. This issue affects the function formSetWanPPTP of the file /goform/formSetWanPPTP. The manipulation of the argument webpage leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9559,2024-10-06,A vulnerability was found in D-Link DIR-605L 2.13B01 BETA. It has been classified as critical. Affected is the function formWlanSetup of the file /goform/formWlanSetup. The manipulation of the argument webpage leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9561,2024-10-06,A vulnerability classified as critical has been found in D-Link DIR-605L 2.13B01 BETA. This affects the function formSetWAN_Wizard51/formSetWAN_Wizard52. The manipulation of the argument curTime leads to buffer overflow. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9562,2024-10-06,A vulnerability classified as critical was found in D-Link DIR-605L 2.13B01 BETA. This vulnerability affects the function formSetWizard1/formSetWizard2. The manipulation of the argument curTime leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9563,2024-10-07,"A vulnerability, which was classified as critical, has been found in D-Link DIR-605L 2.13B01 BETA. This issue affects the function formWlanSetup_Wizard of the file /goform/formWlanSetup_Wizard. The manipulation of the argument webpage leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9564,2024-10-07,"A vulnerability, which was classified as critical, was found in D-Link DIR-605L 2.13B01 BETA. Affected is the function formWlanWizardSetup of the file /goform/formWlanWizardSetup. The manipulation of the argument webpage leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9565,2024-10-07,A vulnerability has been found in D-Link DIR-605L 2.13B01 BETA and classified as critical. Affected by this vulnerability is the function formSetPassword of the file /goform/formSetPassword. The manipulation of the argument curTime leads to buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-605l_firmware:2.13b01:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-605l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9566,2024-10-07,A vulnerability classified as critical was found in D-Link DIR-619L B1 2.06. This vulnerability affects the function formDeviceReboot of the file /goform/formDeviceReboot. The manipulation of the argument next_page leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9567,2024-10-07,"A vulnerability, which was classified as critical, has been found in D-Link DIR-619L B1 2.06. This issue affects the function formAdvFirewall of the file /goform/formAdvFirewall. The manipulation of the argument curTime leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9568,2024-10-07,"A vulnerability, which was classified as critical, was found in D-Link DIR-619L B1 2.06. Affected is the function formAdvNetwork of the file /goform/formAdvNetwork. The manipulation of the argument curTime leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9569,2024-10-07,A vulnerability has been found in D-Link DIR-619L B1 2.06 and classified as critical. Affected by this vulnerability is the function formEasySetPassword of the file /goform/formEasySetPassword. The manipulation of the argument curTime leads to buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9570,2024-10-07,A vulnerability was found in D-Link DIR-619L B1 2.06 and classified as critical. Affected by this issue is the function formEasySetTimezone of the file /goform/formEasySetTimezone. The manipulation of the argument curTime leads to buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-44674,2024-10-07,"D-Link COVR-2600R FW101b05 is vulnerable to Buffer Overflow. In the function sub_24E28, the HTTP_REFERER is obtained through an environment variable, and this field is controllable, allowing it to be used as the value for src.",5.7,3.1,CWE-121,cpe:2.3:o:dlink:covr-2600r_firmware:1.01b05:*:*:*:*:*:*:*|cpe:2.3:h:dlink:covr-2600r:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9782,2024-10-10,A vulnerability was found in D-Link DIR-619L B1 2.06. It has been declared as critical. This vulnerability affects the function formEasySetupWWConfig of the file /goform/formEasySetupWWConfig. The manipulation of the argument curTime leads to buffer overflow. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9783,2024-10-10,A vulnerability was found in D-Link DIR-619L B1 2.06. It has been rated as critical. This issue affects the function formLogDnsquery of the file /goform/formLogDnsquery. The manipulation of the argument curTime leads to buffer overflow. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9784,2024-10-10,A vulnerability classified as critical has been found in D-Link DIR-619L B1 2.06. Affected is the function formResetStatistic of the file /goform/formResetStatistic. The manipulation of the argument curTime leads to buffer overflow. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9785,2024-10-10,A vulnerability classified as critical was found in D-Link DIR-619L B1 2.06. Affected by this vulnerability is the function formSetDDNS of the file /goform/formSetDDNS. The manipulation of the argument curTime leads to buffer overflow. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:b1:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2024-9786,2024-10-10,"A vulnerability, which was classified as critical, has been found in D-Link DIR-619L B1 2.06. Affected by this issue is the function formSetLog of the file /goform/formSetLog. The manipulation of the argument curTime leads to buffer overflow. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.",8.8,3.1,CWE-120,cpe:2.3:o:dlink:dir-619l_firmware:2.06b1:*:*:*:*:*:*:*|cpe:2.3:h:dlink:dir-619l:b1:*:*:*:*:*:*:*,No,High,
