Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Gemini Judgment,Gemini Confidence,Gemini Reasoning
vendor_only,CVE-2023-28704,2023-06-02,Furbo dog camera has insufficient filtering for special parameter of device log management function. An unauthenticated remote attacker in the Bluetooth network with normal user privileges can exploit this vulnerability to perform command injection attack to execute arbitrary system commands or disrupt service.,8.8,3.1,CWE-78,cpe:2.3:o:furbo:dog_camera_firmware:542:*:*:*:*:*:*:*|cpe:2.3:h:furbo:dog_camera:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11633,2025-10-12,A vulnerability was identified in Tomofun Furbo 360 and Furbo Mini. Affected by this issue is the function upload_file_to_s3 of the file collect_logs.sh of the component HTTP Traffic Handler. The manipulation leads to improper certificate validation. The attack may be initiated remotely. The attack is considered to have high complexity. The exploitation is known to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,5.9,3.1,CWE-287|CWE-295,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11634,2025-10-12,A security flaw has been discovered in Tomofun Furbo 360 and Furbo Mini. This affects an unknown part of the component UART Interface. The manipulation results in information disclosure. An attack on the physical device is feasible. The exploit has been released to the public and may be exploited. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,4.6,3.1,CWE-200|CWE-284,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11635,2025-10-12,A weakness has been identified in Tomofun Furbo 360 up to FB0035_FW_036. This vulnerability affects unknown code of the component File Upload. This manipulation causes resource consumption. Remote exploitation of the attack is possible. The vendor was contacted early about this disclosure but did not respond in any way.,6.5,3.1,CWE-400|CWE-404,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11636,2025-10-12,A security vulnerability has been detected in Tomofun Furbo 360 up to FB0035_FW_036. This issue affects some unknown processing of the component Account Handler. Such manipulation leads to server-side request forgery. The attack can be executed remotely. This attack is characterized by high complexity. The exploitability is assessed as difficult. The vendor was contacted early about this disclosure but did not respond in any way.,8.1,3.1,CWE-918,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11637,2025-10-12,A vulnerability was detected in Tomofun Furbo 360 up to FB0035_FW_036. Impacted is an unknown function of the component Audio Handler. Performing manipulation results in race condition. The attack is possible to be carried out remotely. The vendor was contacted early about this disclosure but did not respond in any way.,3.7,3.1,CWE-362,cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11638,2025-10-12,A flaw has been found in Tomofun Furbo 360 and Furbo Mini. The affected element is an unknown function of the component Bluetooth Handler. Executing manipulation can lead to denial of service. The attacker needs to be present on the local network. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,6.5,3.1,CWE-404,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11639,2025-10-12,A vulnerability has been found in Tomofun Furbo 360 and Furbo Mini. The impacted element is an unknown function of the file collect_logs.sh of the component Debug Log S3 Bucket Handler. The manipulation leads to insecure storage of sensitive information. An attack has to be approached locally. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,5.5,3.1,CWE-200|CWE-922,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11640,2025-10-12,A vulnerability was found in Tomofun Furbo 360 and Furbo Mini. This affects an unknown function of the component Bluetooth Low Energy. The manipulation results in cleartext transmission of sensitive information. Access to the local network is required for this attack. Attacks of this nature are highly complex. The exploitability is reported as difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,5.3,3.1,CWE-310|CWE-319,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11641,2025-10-12,A vulnerability was determined in Tomofun Furbo 360 and Furbo Mini. This impacts an unknown function of the component Trial Restriction Handler. This manipulation causes improper access controls. It is feasible to perform the attack on the physical device. The attack is considered to have high complexity. The exploitability is said to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,6.4,3.1,CWE-266|CWE-284,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11642,2025-10-12,A vulnerability was identified in Tomofun Furbo 360 and Furbo Mini. Affected is an unknown function of the component Registration Handler. Such manipulation leads to denial of service. The attack can be executed directly on the physical device. The attack requires a high level of complexity. The exploitability is told to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,4.0,3.1,CWE-404,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11643,2025-10-12,A security flaw has been discovered in Tomofun Furbo 360 and Furbo Mini. Affected by this vulnerability is an unknown functionality of the file /squashfs-root/furbo_img of the component MQTT Client Certificate. Performing manipulation results in hard-coded credentials. The attack may be initiated remotely. The attack's complexity is rated as high. The exploitation appears to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,8.1,3.1,CWE-259|CWE-798,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11644,2025-10-12,A weakness has been identified in Tomofun Furbo 360 and Furbo Mini. Affected by this issue is some unknown functionality of the component UART Interface. Executing manipulation can lead to insecure storage of sensitive information. The physical device can be targeted for the attack. This attack is characterized by high complexity. The exploitation is known to be difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,4.2,3.1,CWE-200|CWE-922,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11645,2025-10-12,A security vulnerability has been detected in Tomofun Furbo Mobile App up to 7.57.0a on Android. This affects an unknown part of the component Authentication Token Handler. The manipulation leads to insecure storage of sensitive information. It is possible to launch the attack on the physical device. The exploit has been disclosed publicly and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,2.4,3.1,CWE-200|CWE-922,,,,
vendor_only,CVE-2025-11646,2025-10-12,A vulnerability was detected in Tomofun Furbo 360 and Furbo Mini. This vulnerability affects unknown code of the component GATT Service. The manipulation results in improper access controls. The attack can only be performed from the local network. The exploit is now public and may be used. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,8.1,3.1,CWE-266|CWE-284,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11647,2025-10-12,A flaw has been found in Tomofun Furbo 360 and Furbo Mini. This issue affects some unknown processing of the component GATT Service. This manipulation of the argument DeviceToken causes information disclosure. The attack is only possible within the local network. A high degree of complexity is needed for the attack. The exploitability is assessed as difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,6.8,3.1,CWE-200|CWE-284,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11648,2025-10-12,A vulnerability has been found in Tomofun Furbo 360 and Furbo Mini. Impacted is an unknown function of the file TF_FQDN.json of the component GATT Interface URL Handler. Such manipulation leads to server-side request forgery. The attack may be performed from remote. Attacks of this nature are highly complex. The exploitability is considered difficult. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,7.4,3.1,CWE-918,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11649,2025-10-12,A vulnerability was found in Tomofun Furbo 360 and Furbo Mini. The affected element is an unknown function of the component Root Account Handler. Performing manipulation results in use of hard-coded password. The attack must be initiated from a local position. The attack is considered to have high complexity. The exploitability is described as difficult. The exploit has been made public and could be used. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,6.3,3.1,CWE-255|CWE-259,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
vendor_only,CVE-2025-11650,2025-10-12,A vulnerability was determined in Tomofun Furbo 360 and Furbo Mini. The impacted element is an unknown function of the file /etc/shadow of the component Password Handler. Executing manipulation can lead to use of weak hash. The physical device can be targeted for the attack. The attack requires a high level of complexity. The exploitability is regarded as difficult. The exploit has been publicly disclosed and may be utilized. The firmware versions determined to be affected are Furbo 360 up to FB0035_FW_036 and Furbo Mini up to MC0020_FW_074. The vendor was contacted early about this disclosure but did not respond in any way.,4.0,3.1,CWE-327|CWE-328,cpe:2.3:o:furbo:furbo_mini_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_mini:-:*:*:*:*:*:*:*|cpe:2.3:o:furbo:furbo_360_dog_camera_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:furbo:furbo_360_dog_camera:*:*:*:*:*:*:*:*,,,
