Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Gemini Judgment,Gemini Confidence,Gemini Reasoning
vendor_only,CVE-2013-5578,2013-08-25,Buffer overflow in the ToDot method in the WINGRAPHVIZLib.NEATO ActiveX control in WinGraphviz.dll in StarUML allows remote attackers to execute arbitrary code via a long argument.,9.3,2.0,CWE-119,cpe:2.3:a:staruml:staruml:5.0.2.1570:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2015-1783,2017-08-11,The prefix variable in the get_or_define_ns function in Lasso before commit 6d854cef4211cdcdbc7446c978f23ab859847cdd allows remote attackers to cause a denial of service (uninitialized memory access and application crash) via unspecified vectors.,7.5,3.0,CWE-119,cpe:2.3:o:fedoraproject:fedora:20:*:*:*:*:*:*:*|cpe:2.3:o:fedoraproject:fedora:21:*:*:*:*:*:*:*|cpe:2.3:o:fedoraproject:fedora:22:*:*:*:*:*:*:*|cpe:2.3:a:entrouvert:lasso:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2015-4965,2015-10-06,"maximouiweb/webmodule/webclient/utility/merlin.jsp in IBM Maximo Asset Management 7.1 through 7.1.1.13, 7.5.0 before 7.5.0.8 IFIX004, and 7.6.0 before 7.6.0.1 IFIX002; Maximo Asset Management 7.5.x before 7.5.0.8 IFIX004 and 7.6.0 before 7.6.0.1 IFIX002 for SmartCloud Control Desk; and Maximo Asset Management 7.1 through 7.1.1.13 and 7.2 for Tivoli IT Asset Management for IT and certain other products allows remote authenticated users to obtain sensitive information by reading a (1) backup or (2) debug application file.",4.0,2.0,CWE-200,cpe:2.3:a:ibm:change_and_configuration_management_database:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:change_and_configuration_management_database:7.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.7:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.8:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.9:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.10:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.11:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.12:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.1.1.13:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.7:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.5.0.8:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management:7.6.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management_essentials:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_asset_management_essentials:7.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_energy_optimization:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_government:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_life_sciences:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_nuclear_power:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_oil_and_gas:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_transportation:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.3:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.4:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:maximo_for_utilities:7.5.0.6:*:*:*:*:*:*:*|cpe:2.3:a:ibm:smartcloud_control_desk:7.5:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_asset_management_for_it:7.1:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_asset_management_for_it:7.2:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_service_request_manager:7.1.0:*:*:*:*:*:*:*|cpe:2.3:a:ibm:tivoli_service_request_manager:7.2.0.0:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2017-15361,2017-10-16,"The Infineon RSA library 1.02.013 in Infineon Trusted Platform Module (TPM) firmware, such as versions before 0000000000000422 - 4.34, before 000000000000062b - 6.43, and before 0000000000008521 - 133.33, mishandles RSA key generation, which makes it easier for attackers to defeat various cryptographic protection mechanisms via targeted attacks, aka ROCA. Examples of affected technologies include BitLocker with TPM 1.2, YubiKey 4 (before 4.3.5) PGP key generation, and the Cached User Data encryption feature in Chrome OS.",5.9,3.0,,cpe:2.3:o:infineon:trusted_platform_firmware:4.31:*:*:*:*:*:*:*|cpe:2.3:o:infineon:trusted_platform_firmware:4.32:*:*:*:*:*:*:*|cpe:2.3:o:infineon:trusted_platform_firmware:6.40:*:*:*:*:*:*:*|cpe:2.3:o:infineon:trusted_platform_firmware:133.32:*:*:*:*:*:*:*|cpe:2.3:h:acer:c720_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebase:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebase_24:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c730:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c730e:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c735:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c740:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c771:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_c771t:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_11_n7_c731:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_13_cb5-311:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_14_cb3-431:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_14_for_work_cp5-471:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_15_cb3-531:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_15_cb3-532:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_15_cb5-571:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_r11:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebook_r13_cb5-312t:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebox:-:*:*:*:*:*:*:*|cpe:2.3:h:acer:chromebox_cxi2:-:*:*:*:*:*:*:*|cpe:2.3:h:aopen:chromebase:-:*:commercial:*:*:*:*:*|cpe:2.3:h:aopen:chromebase:-:*:mini:*:*:*:*:*|cpe:2.3:h:aopen:chromebox:-:*:commercial:*:*:*:*:*|cpe:2.3:h:aopen:chromeboxi:-:*:mini:*:*:*:*:*|cpe:2.3:h:asi:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebit_cs10:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c200:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c201pa:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c202sa:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c300:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c300sa:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_c301sa:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_flip_c100pa:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebook_flip_c302:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebox_cn60:-:*:*:*:*:*:*:*|cpe:2.3:h:asus:chromebox_cn62:-:*:*:*:*:*:*:*|cpe:2.3:h:bobicus:chromebook_11:*:*:*:*:*:*:*:*|cpe:2.3:h:ctl:j2_chromebook:-:*:*:*:*:education:*:*|cpe:2.3:h:ctl:j4_chromebook:-:*:*:*:*:education:*:*|cpe:2.3:h:ctl:j5_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:ctl:n6_chromebook:-:*:*:*:*:education:*:*|cpe:2.3:h:ctl:nl61_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebook_11_3120:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebook_11_3189:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebook_11_model_3180:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebook_13_3380:-:*:*:*:*:*:*:*|cpe:2.3:h:dell:chromebox:-:*:*:*:*:*:*:*|cpe:2.3:h:edugear:chromebook_k:-:*:*:*:*:*:*:*|cpe:2.3:h:edugear:chromebook_m:-:*:*:*:*:*:*:*|cpe:2.3:h:edugear:chromebook_r:-:*:*:*:*:*:*:*|cpe:2.3:h:edugear:cmt_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:edxis:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:edxis:education_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:epik:chromebook_elb1101:-:*:*:*:*:*:*:*|cpe:2.3:h:google:pixel:-:*:*:*:*:*:*:*|cpe:2.3:h:haier:chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:haier:chromebook_11_c:-:*:*:*:*:*:*:*|cpe:2.3:h:haier:chromebook_11_g2:-:*:*:*:*:*:*:*|cpe:2.3:h:haier:chromebook_11e:-:*:*:*:*:*:*:*|cpe:2.3:h:hexa:chromebook_pi:-:*:*:*:*:*:*:*|cpe:2.3:h:hisense:chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook:-:*:*:*:*:meetings:*:*|cpe:2.3:h:hp:chromebook_11-vxxx:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_1100-1199:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_2000-2099:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_2100-2199:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_2200-2299:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g1:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g2:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g3:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g4\/g4_ee:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g5:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_11_g5_ee:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_13_g1:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_14:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_14_ak000-099:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_14_g3:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_14_g4:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebook_14_x000-x999:-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebox_cb1-\(000-099\):-:*:*:*:*:*:*:*|cpe:2.3:h:hp:chromebox_g1:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:100s_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n20_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n21_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n22_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n23_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n23_flex_11_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n23_yoga_11_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:n42_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:thinkcentre_chromebox:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:thinkpad_11e_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lenovo:thinkpad_13_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:lg:chromebase_22cb25s:-:*:*:*:*:*:*:*|cpe:2.3:h:lg:chromebase_22cv241:-:*:*:*:*:*:*:*|cpe:2.3:h:medion:akoya_s2013:-:*:*:*:*:*:*:*|cpe:2.3:h:medion:chromebook_s2015:-:*:*:*:*:*:*:*|cpe:2.3:h:mercer:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:mercer:v2_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:ncomputing:chromebook_cx100:-:*:*:*:*:*:*:*|cpe:2.3:h:nexian:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:pcmerge:chromebook_pcm-116t-432b:-:*:*:*:*:*:*:*|cpe:2.3:h:poin2:chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:poin2:chromebook_14:-:*:*:*:*:*:*:*|cpe:2.3:h:positivo:chromebook_ch1190:-:*:*:*:*:*:*:*|cpe:2.3:h:prowise:entry_line_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:prowise:proline_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:rgs:education_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_2_11:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_2_11_xe500c12:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_2_13:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_3:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_plus:-:*:*:*:*:*:*:*|cpe:2.3:h:samsung:chromebook_pro:-:*:*:*:*:*:*:*|cpe:2.3:h:sector-five:e1_rugged_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:senkatel:c1101_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:toshiba:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:toshiba:chromebook_2:-:*:*:*:*:*:*:*|cpe:2.3:h:toshiba:chromebook_2:-:*:2015:*:*:*:*:*|cpe:2.3:h:true:idc_chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:true:idc_chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:videonet:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:h:videonet:chromebook_bl10:-:*:*:*:*:*:*:*|cpe:2.3:h:viglen:chromebook_11:-:*:*:*:*:*:*:*|cpe:2.3:h:viglen:chromebook_360:-:*:*:*:*:*:*:*|cpe:2.3:h:xolo:chromebook:-:*:*:*:*:*:*:*|cpe:2.3:a:infineon:rsa_library:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2017-7240,2017-03-24,"An issue was discovered on Miele Professional PST10 devices. The corresponding embedded webserver ""PST10 WebServer"" typically listens to port 80 and is prone to a directory traversal attack; therefore, an unauthenticated attacker may be able to exploit this issue to access sensitive information to aide in subsequent attacks. A Proof of Concept is GET /../../../../../../../../../../../../etc/shadow HTTP/1.1. This affects PG8527 devices 2.02 before 2.12, PG8527 devices 2.51 before 2.61, PG8527 devices 2.52 before 2.62, PG8527 devices 2.54 before 2.64, PG8528 devices 2.02 before 2.12, PG8528 devices 2.51 before 2.61, PG8528 devices 2.52 before 2.62, PG8528 devices 2.54 before 2.64, PG8535 devices 1.00 before 1.10, PG8535 devices 1.04 before 1.14, PG8536 devices 1.10 before 1.20, and PG8536 devices 1.14 before 1.24.",7.5,3.0,CWE-22,cpe:2.3:o:miele_professional:pst10_webserver:-:*:*:*:*:*:*:*|cpe:2.3:h:miele_professional:pg_8528:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2018-19441,2020-01-27,"An issue was discovered in Neato Botvac Connected 2.2.0. The GenerateRobotPassword function of the NeatoCrypto library generates insufficiently random numbers for robot secret_key values used for local and cloud authentication/authorization. If an attacker knows the serial number and is able to estimate the time of first provisioning of a robot, he is able to brute force the generated secret_key of the robot. This is because the entropy of the secret_key exclusively relies on these two values, due to not seeding the random generator and using several constant inputs for secret_key computation. Serial numbers are printed on the packaging and equal the MAC address of the robot.",4.7,3.1,CWE-330,cpe:2.3:o:neatorobotics:botvac_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_connected:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-18471,2019-06-19,"/api/2.0/rest/aggregator/xml in Axentra firmware, used by NETGEAR Stora, Seagate GoFlex Home, and MEDION LifeCloud, has an XXE vulnerability that can be chained with an SSRF bug to gain remote command execution as root. It can be triggered by anyone who knows the IP address of the affected device.",9.8,3.0,CWE-611,cpe:2.3:o:axentra:hipserv:-:*:*:*:*:*:*:*|cpe:2.3:h:medion:lifecloud:-:*:*:*:*:*:*:*|cpe:2.3:h:netgear:stora:-:*:*:*:*:*:*:*|cpe:2.3:h:seagate:goflex_home:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2018-19442,2019-04-25,A Buffer Overflow in Network::AuthenticationClient::VerifySignature in /bin/astro in Neato Botvac Connected 2.2.0 allows a remote attacker to execute arbitrary code with root privileges via a crafted POST request to a vendors/neato/robots/[robot_serial]/messages Neato cloud URI on the nucleo.neatocloud.com web site (port 4443).,9.8,3.0,CWE-119,cpe:2.3:o:neatorobotics:botvac_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_connected:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-20785,2019-02-23,"Secure boot bypass and memory extraction can be achieved on Neato Botvac Connected 2.2.0 devices. During startup, the AM335x secure boot feature decrypts and executes firmware. Secure boot can be bypassed by starting with certain commands to the USB serial port. Although a power cycle occurs, this does not completely reset the chip: memory contents are still in place. Also, it restarts into a boot menu that enables XMODEM upload and execution of an unsigned QNX IFS system image, thereby completing the bypass of secure boot. Moreover, the attacker can craft custom IFS data and write it to unused memory to extract all memory contents that had previously been present. This includes the original firmware and sensitive information such as Wi-Fi credentials.",7.4,3.0,,cpe:2.3:o:neatorobotics:botvac_d4_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d4_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d6_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d6_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d5_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d5_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d7_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d7_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d3_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d3_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d3_pro_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d3_pro_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_connected:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-18638,2018-10-24,A command injection vulnerability in the setup API in the Neato Botvac Connected 2.2.0 allows network attackers to execute arbitrary commands via shell metacharacters in the ntp field within JSON data to the /robot/initialize endpoint.,8.1,3.0,CWE-78,cpe:2.3:o:neatorobotics:botvac_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_connected:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-17176,2018-09-18,"A replay issue was discovered on Neato Botvac Connected 2.2.0 devices. Manual control mode requires authentication, but once recorded, the authentication (always transmitted in cleartext) can be replayed to /bin/webserver on port 8081. There are no nonces, and timestamps are not checked at all.",7.5,3.0,CWE-294,cpe:2.3:o:neatorobotics:botvac_d4_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d4_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d6_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d6_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d7_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d7_connected:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2018-17177,2018-09-18,"An issue was discovered on Neato Botvac Connected 2.2.0 and Botvac 85 1.2.1 devices. Static encryption is used for the copying of so-called ""black box"" logs (event logs and core dumps) to a USB stick. These logs are RC4-encrypted with a 9-character password of *^JEd4W!I that is obfuscated by hiding it within a custom /bin/rc4_crypt binary.",2.4,3.1,CWE-326,cpe:2.3:o:neatorobotics:botvac_d4_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d4_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d6_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d6_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d5_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d5_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d7_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d7_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_d3_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_d3_connected:-:*:*:*:*:*:*:*|cpe:2.3:o:neatorobotics:botvac_85_firmware:1.2.1:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_85_connected:-:*:*:*:*:*:*:*,Yes,High,
