Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning,Codex Judgment,Codex Confidence,Codex Reasoning,Gemini Judgment,Gemini Confidence,Gemini Reasoning,Review Status,Needs Human Review,Review Reason,Final Judgment,Final Source
vendor_only,CVE-2024-48786,2024-10-11,An issue in SWITCHBOT INC SwitchBot (com.theswitchbot.switchbot) 5.0.4 allows a remote attacker to obtain sensitive information via the firmware update process.,9.1,3.1,CWE-863,,Yes,Low,"SwitchBot's app is the vendor's own control/firmware-update interface across its device line, including its robot vacuum; a firmware-update-process information leak in that official app is an attack on the vacuum's update path via its own app, which is in scope.",No,High,,Yes,High,,complete,Yes,judgments not unanimous,Yes,human
vendor_only,CVE-2013-5578,2013-08-25,Buffer overflow in the ToDot method in the WINGRAPHVIZLib.NEATO ActiveX control in WinGraphviz.dll in StarUML allows remote attackers to execute arbitrary code via a long argument.,9.3,2.0,CWE-119,cpe:2.3:a:staruml:staruml:5.0.2.1570:*:*:*:*:*:*:*,No,High,"The flaw is in WinGraphviz.dll bundled with StarUML (UML diagramming software); it matched 'NEATO', the Graphviz layout engine, not the Neato robot-vacuum brand. Unrelated to robot vacuums.",Maybe,Low,"Description mentions robot vacuum-related terms, but the affected product appears to be general software/IT rather than the device itself.",No,High,,complete,Yes,judgments not unanimous,No,human
vendor_only,CVE-2018-19442,2019-04-25,A Buffer Overflow in Network::AuthenticationClient::VerifySignature in /bin/astro in Neato Botvac Connected 2.2.0 allows a remote attacker to execute arbitrary code with root privileges via a crafted POST request to a vendors/neato/robots/[robot_serial]/messages Neato cloud URI on the nucleo.neatocloud.com web site (port 4443).,9.8,3.0,CWE-119,cpe:2.3:o:neatorobotics:botvac_connected_firmware:2.2.0:*:*:*:*:*:*:*|cpe:2.3:h:neatorobotics:botvac_connected:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2023-42470,2023-09-11,"The Imou Life com.mm.android.smartlifeiot application through 6.8.0 for Android allows Remote Code Execution via a crafted intent to an exported component. This relates to the com.mm.android.easy4ip.MainActivity activity. JavaScript execution is enabled in the WebView, and direct web content loading occurs.",9.8,3.1,CWE-94,cpe:2.3:a:imoulife:life:*:*:*:*:*:android:*:*,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
vendor_only,CVE-2023-6913,2023-12-19,A session hijacking vulnerability has been detected in the Imou Life application affecting version 6.7.0. This vulnerability could allow an attacker to hijack user accounts due to the QR code functionality not properly filtering codes when scanning a new device and directly running WebView without prompting or displaying it to the user. This vulnerability could trigger phishing attacks.,8.1,3.1,CWE-384,cpe:2.3:a:imoulife:imou_life:6.7.0:*:*:*:*:*:*:*,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
vendor_only,CVE-2023-47353,2024-02-06,An issue in the com.oneed.dvr.service.DownloadFirmwareService component of IMOU GO v1.0.11 allows attackers to force the download of arbitrary files.,8.8,3.1,CWE-494,cpe:2.3:a:imoulife:imou_go:1.0.11:*:*:*:*:android:*:*,No,High,,No,High,,No,High,,complete,No,,No,ai-consensus
vendor_only,CVE-2024-42911,2025-01-14,ECOVACS Robotics Deebot T20 OMNI and T20e OMNI before 1.24.0 was discovered to contain a WiFi Remote Code Execution vulnerability.,7.4,3.1,CWE-94,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-52325,2025-01-23,ECOVACS robot lawnmowers and vacuums are vulnerable to command injection via SetNetPin() over an unauthenticated BLE connection.,9.6,3.1,CWE-77,cpe:2.3:o:ecovacs:goat_g1-2000_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1-2000:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1-800_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1-800:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:gx-600_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:gx-600:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_combo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2_combo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2s:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_ultra_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro_ultra:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t30_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t30_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t30s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t30s:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-11147,2025-01-23,ECOVACS robot lawnmowers and vacuums use a deterministic root password generated based on model and serial number. An attacker with shell access can login as root.,7.6,3.1,CWE-798,cpe:2.3:o:ecovacs:deebot_900_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_900:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_z1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_z1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_ava_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_ava:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_andy_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_andy:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-12078,2025-01-23,"ECOVACS robot lawn mowers and vacuums use a shared, static secret key to encrypt BLE GATT messages. An unauthenticated attacker within BLE range can control any robot using the same key.",6.3,3.1,CWE-321,cpe:2.3:o:ecovacs:deebot_n10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_z1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_z1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_ava_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_ava:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_andy_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_andy:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_900_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_900:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t9:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-12079,2025-01-23,"ECOVACS robot lawnmowers store the anti-theft PIN in cleartext on the device filesystem. An attacker can steal a lawnmower, read the PIN, and reset the anti-theft mechanism.",3.3,3.1,CWE-312,cpe:2.3:o:ecovacs:deebot_900_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_900:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_z1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_z1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_ava_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_ava:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_andy_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_andy:-:*:*:*:*:*:*:*,Yes,Low,"The description mentions ECOVACS robot lawnmowers, but the CPE list is ECOVACS Deebot 900/N8/T8 - which are robot vacuums - so it does affect home robot vacuums.",Yes,High,,No,Low,"The CVE description specifically mentions 'robot lawnmowers', which is a different category from 'robot vacuum'. While the CPE strings list 'deebot' (which are vacuums), the vulnerability described is specifically for lawnmowers.",complete,Yes,judgments not unanimous,Yes,human
vendor_only,CVE-2024-52327,2025-01-23,The cloud service used by ECOVACS robot lawnmowers and vacuums allows authenticated attackers to bypass the PIN entry required to access the live video feed.,6.5,3.1,CWE-603|CWE-807,cpe:2.3:a:ecovacs:home:*:*:*:*:*:android:*:*|cpe:2.3:a:ecovacs:home:*:*:*:*:*:iphone_os:*:*,Yes,Low,"The ECOVACS cloud/app service is the vendor's own control layer for its robot vacuums and lawnmowers; bypassing its PIN check to reach the live video feed is a direct privacy compromise of the physical device's camera via its own official app/cloud, which is in scope.",Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-52328,2025-01-23,ECOVACS robot lawnmowers and vacuums insecurely store audio files used to indicate that the camera is on. An attacker with access to the /data filesystem can delete or modify warning files such that users may not be aware that the camera is on.,2.3,3.1,CWE-732,cpe:2.3:o:ecovacs:deebot_n8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_900_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_900:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_z1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_z1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_ava_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_ava:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_andy_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_andy:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-52329,2025-01-23,ECOVACS HOME mobile app plugins for specific robots do not properly validate TLS certificates. An unauthenticated attacker can read or modify TLS traffic and obtain authentication tokens.,7.4,3.1,CWE-295,cpe:2.3:a:ecovacs:home:*:*:*:*:*:android:*:*|cpe:2.3:a:ecovacs:home:*:*:*:*:*:iphone_os:*:*,Yes,Low,"ECOVACS HOME is the vendor's own companion app for its robot vacuums; a TLS-validation flaw in that app exposing device authentication tokens is an attack on the vacuum's own credential chain via its official app, which is in scope.",Maybe,Low,Vulnerability may be in a companion app rather than the robot vacuum hardware.,No,High,,complete,Yes,both strong reviewers low confidence; judgments not unanimous,Yes,human
vendor_only,CVE-2024-52330,2025-01-23,"ECOVACS lawnmowers and vacuums do not properly validate TLS certificates. An unauthenticated attacker can read or modify TLS traffic, possibly modifying firmware updates.",7.4,3.1,CWE-295,cpe:2.3:o:ecovacs:deebot_x2_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_combo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2_combo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2s:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x5_pro_ultra_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x5_pro_ultra:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:mate_x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:mate_x:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_turbo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_turbo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_pro_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_pro_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1s_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1s_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1s_pro_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1s_pro_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1e_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1e_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_turbo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_turbo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2_pro:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2024-52331,2025-01-23,ECOVACS robot lawnmowers and vacuums use a deterministic symmetric key to decrypt firmware updates. An attacker can create and encrypt malicious firmware that will be successfully decrypted and installed by the robot.,7.5,3.1,CWE-327|CWE-494|CWE-1391,cpe:2.3:o:ecovacs:deebot_900_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_900:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t8_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t8:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t9_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t9:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_n10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_n10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x2_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x2:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:goat_g1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:goat_g1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_z1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_z1:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_ava_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_ava:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:airbot_andy_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:airbot_andy:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2025-2394,2025-05-23,"Ecovacs Home Android and iOS Mobile Applications up to version 3.3.0 contained embedded access keys and secrets for Alibaba Object Storage Service (OSS), leading to sensitive data disclosure.",,,CWE-798,,Yes,Low,"ECOVACS HOME is the vendor's own companion app for its robot vacuums; embedded cloud-storage keys leaking from that app risk exposing device-generated data (e.g. maps/recordings) tied to the vacuum, which is in scope as an attack via the device's own official app.",Yes,High,,No,High,,complete,Yes,judgments not unanimous,Yes,human
vendor_only,CVE-2025-53649,2025-07-29,"""SwitchBot"" App for iOS/Android contains an insertion of sensitive information into log file vulnerability in versions V6.24 through V9.12. If this vulnerability is exploited, sensitive user information may be exposed to an attacker who has access to the application logs.",5.1,3.0,CWE-532,,No,Low,"SwitchBot's companion app spans many SwitchBot device types and the vulnerability is in the mobile app, not specific to (or within) a robot vacuum device.",No,High,,No,High,,complete,No,,No,ai-consensus
vendor_only,CVE-2025-44251,2025-07-10,Ecovacs Deebot T10 1.7.2 transmits Wi-Fi credentials in cleartext during the pairing process.,7.5,3.1,CWE-319,,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
vendor_only,CVE-2025-30199,2025-09-05,"ECOVACS vacuum robot base stations do not validate firmware updates, so malicious over-the-air updates can be sent to base station via insecure connection between robot and base station.",7.2,3.1,CWE-494,cpe:2.3:o:ecovacs:deebot_x1s_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1s_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_pro_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_pro_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_x1_turbo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_x1_turbo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t10_turbo_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t10_turbo:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_pro_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20_pro_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t20_pro_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t20_pro:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t30_omni_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t30_omni:-:*:*:*:*:*:*:*|cpe:2.3:o:ecovacs:deebot_t30s_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:ecovacs:deebot_t30s:-:*:*:*:*:*:*:*,Yes,High,,Yes,High,,Yes,High,,complete,No,,Yes,ai-consensus
