Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings
intersection,CVE-2017-6342,2017-02-27,"An issue was discovered on Dahua DHI-HCVR7216A-S3 devices with NVR Firmware 3.210.0001.10 2016-06-06, Camera Firmware 2.400.0000.28.R 2016-03-29, and SmartPSS Software 1.16.1 2017-01-19. When SmartPSS Software is launched, while on the login screen, the software in the background automatically logs in as admin. This allows sniffing sensitive information identified in CVE-2017-6341 without prior knowledge of the password. This is a different vulnerability than CVE-2013-6117.",9.8,3.0,CWE-269,cpe:2.3:o:dahuasecurity:camera_firmware:2.400.0000.28.r:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:nvr_firmware:3.210.0001.10:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:smartpss_firmware:1.16.1:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:dhi-hcvr7216a-s3:-:*:*:*:*:*:*:*
intersection,CVE-2017-6343,2017-02-27,"The web interface on Dahua DHI-HCVR7216A-S3 devices with NVR Firmware 3.210.0001.10 2016-06-06, Camera Firmware 2.400.0000.28.R 2016-03-29, and SmartPSS Software 1.16.1 2017-01-19 allows remote attackers to obtain login access by leveraging knowledge of the MD5 Admin Hash without knowledge of the corresponding password, a different vulnerability than CVE-2013-6117.",8.1,3.0,CWE-287,cpe:2.3:o:dahuasecurity:camera_firmware:2.400.0000.28.r:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:nvr_firmware:3.210.0001.10:*:*:*:*:*:*:*|cpe:2.3:o:dahuasecurity:smartpss_firmware:1.16.1:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:dhi-hcvr7216a-s3:-:*:*:*:*:*:*:*
intersection,CVE-2017-6432,2017-03-09,"An issue was discovered on Dahua DHI-HCVR7216A-S3 3.210.0001.10 build 2016-06-06 devices. The Dahua DVR Protocol, which operates on TCP Port 37777, is an unencrypted, binary protocol. Performing a Man-in-the-Middle attack allows both sniffing and injections of packets, which allows creation of fully privileged new users, in addition to capture of sensitive information.",8.1,3.0,CWE-319,cpe:2.3:o:dahuasecurity:nvr_firmware:3.210.0001.10:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:dhi-hcvr7216a-s3:-:*:*:*:*:*:*:*
intersection,CVE-2015-4407,2017-03-13,"Buffer overflow on Hikvision NVR DS-76xxNI-E1/2 and DS-77xxxNI-E4 devices before 3.4.0 allows remote authenticated users to cause a denial of service (service interruption) via a crafted HTTP request, aka the PSIA issue.",6.5,3.0,CWE-119,cpe:2.3:o:hikvision:ds-76xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7604ni-e1\/4p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-12\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-e1\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-12\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-e2\/16p:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-77xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-14\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-sp\/16:-:*:*:*:*:*:*:*
intersection,CVE-2015-4408,2017-03-13,"Buffer overflow on Hikvision NVR DS-76xxNI-E1/2 and DS-77xxxNI-E4 devices before 3.4.0 allows remote authenticated users to cause a denial of service (service interruption) via a crafted HTTP request, aka the ISAPI issue.",6.5,3.0,CWE-119,cpe:2.3:o:hikvision:ds-76xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7604ni-e1\/4p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-12\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-e1\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-12\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-e2\/16p:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-77xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-14\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-sp\/16:-:*:*:*:*:*:*:*
intersection,CVE-2015-4409,2017-03-13,"Buffer overflow on Hikvision NVR DS-76xxNI-E1/2 and DS-77xxxNI-E4 devices before 3.4.0 allows remote authenticated users to cause a denial of service (service interruption) via a crafted HTTP request, aka the SDK issue.",6.5,3.0,CWE-119,cpe:2.3:o:hikvision:ds-76xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7604ni-e1\/4p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-12\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7608ni-e1\/8p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-12\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7616ni-e2\/16p:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-77xxx_series_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-14\/16p:-:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-7716ni-sp\/16:-:*:*:*:*:*:*:*
intersection,CVE-2017-5674,2017-03-13,"A vulnerability in a custom-built GoAhead web server used on Foscam, Vstarcam, and multiple white-label IP camera models allows an attacker to craft a malformed HTTP (""GET system.ini HTTP/1.1\n\n"" - note the lack of ""/"" in the path field of the request) request that will disclose the configuration file with the login password.",9.8,3.0,CWE-200,cpe:2.3:a:embedthis:goahead:-:*:*:*:*:*:*:*
intersection,CVE-2017-5675,2017-03-13,"A command-injection vulnerability exists in a web application on a custom-built GoAhead web server used on Foscam, Vstarcam, and multiple white-label IP camera models. The mail-sending form in the mail.htm page allows an attacker to inject a command into the receiver1 field in the form; it will be executed with root privileges.",8.8,3.0,CWE-77,cpe:2.3:a:embedthis:goahead:-:*:*:*:*:*:*:*
intersection,CVE-2017-5173,2017-05-19,"An Improper Neutralization of Special Elements (in an OS command) issue was discovered in Geutebruck IP Camera G-Cam/EFD-2250 Version 1.11.0.12. An improper neutralization of special elements vulnerability has been identified. If special elements are not properly neutralized, an attacker can call multiple parameters that can allow access to the root level operating system which could allow remote code execution.",9.8,3.1,CWE-78,cpe:2.3:o:geutebrueck:ip_camera_g-cam_efd-2250_firmware:1.11.0.12:*:*:*:*:*:*:*|cpe:2.3:h:geutebrueck:ip_camera_g-cam_efd-2250:-:*:*:*:*:*:*:*
intersection,CVE-2017-5174,2017-05-19,An Authentication Bypass issue was discovered in Geutebruck IP Camera G-Cam/EFD-2250 Version 1.11.0.12. An authentication bypass vulnerability has been identified. The existing file system architecture could allow attackers to bypass the access control that may allow remote code execution.,9.8,3.0,CWE-288,cpe:2.3:o:geutebruck:ip_camera_g-cam_efd-2250_firmware:1.11.0.12:*:*:*:*:*:*:*|cpe:2.3:h:geutebruck:ip_camera_g-cam_efd-2250:-:*:*:*:*:*:*:*
intersection,CVE-2017-7253,2017-03-30,"Dahua IP Camera devices 3.200.0001.6 can be exploited via these steps: 1. Use the default low-privilege credentials to list all users via a request to a certain URI. 2. Login to the IP camera with admin credentials so as to obtain full control of the target IP camera. During exploitation, the first JSON object encountered has a ""Component error: login challenge!"" message. The second JSON object encountered has a result indicating a successful admin login.",8.8,3.0,CWE-922,cpe:2.3:o:dahuasecurity:ip_camera_firmware:3.200.0001.6:*:*:*:*:*:*:*|cpe:2.3:h:dahuasecurity:ip_camera:-:*:*:*:*:*:*:*
intersection,CVE-2017-7461,2017-04-11,"Directory traversal vulnerability in the web-based management site on the Intellinet NFC-30ir IP Camera with firmware LM.1.6.16.05 allows remote attackers to read arbitrary files via a request to a vendor-supplied CGI script that is used to read HTML text file, but that does not do any URI/path sanitization.",4.9,3.0,CWE-22,cpe:2.3:o:intellinet-network:nfc-30ir_firmware:lm.1.6.16.05:*:*:*:*:*:*:*|cpe:2.3:h:intellinet-network:nfc-30ir:-:*:*:*:*:*:*:*
intersection,CVE-2017-7462,2017-04-11,Intellinet NFC-30ir IP Camera has a vendor backdoor that can allow a remote attacker access to a vendor-supplied CGI script in the web directory.,9.8,3.0,CWE-22|CWE-798,cpe:2.3:o:intellinet-network:nfc-30ir_firmware:lm.1.6.16.05:*:*:*:*:*:*:*|cpe:2.3:h:intellinet-network:nfc-30ir:-:*:*:*:*:*:*:*
intersection,CVE-2017-8221,2017-04-25,"Wireless IP Camera (P2P) WIFICAM devices rely on a cleartext UDP tunnel protocol (aka the Cloud feature) for communication between an Android application and a camera device, which allows remote attackers to obtain sensitive information by sniffing the network.",7.5,3.0,CWE-311,cpe:2.3:o:wificam:wireless_ip_camera_\(p2p\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:wificam:wireless_ip_camera_\(p2p\):-:*:*:*:*:*:*:*
intersection,CVE-2017-8222,2017-04-25,"Wireless IP Camera (P2P) WIFICAM devices have an ""Apple Production IOS Push Services"" private RSA key and certificate stored in /system/www/pem/ck.pem inside the firmware, which allows attackers to obtain sensitive information.",7.5,3.0,CWE-522,cpe:2.3:o:wificam:wireless_ip_camera_\(p2p\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:wificam:wireless_ip_camera_\(p2p\):-:*:*:*:*:*:*:*
intersection,CVE-2017-8223,2017-04-25,"On Wireless IP Camera (P2P) WIFICAM devices, an attacker can use the RTSP server on port 10554/tcp to watch the streaming without authentication via tcp/av0_1 or tcp/av0_0.",7.5,3.0,CWE-287,cpe:2.3:o:wificam:wireless_ip_camera_\(p2p\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:wificam:wireless_ip_camera_\(p2p\):-:*:*:*:*:*:*:*
intersection,CVE-2017-8224,2017-04-25,Wireless IP Camera (P2P) WIFICAM devices have a backdoor root account that can be accessed with TELNET.,9.8,3.0,CWE-798,cpe:2.3:o:wificam:wireless_ip_camera_\(p2p\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:wificam:wireless_ip_camera_\(p2p\):-:*:*:*:*:*:*:*
intersection,CVE-2017-8225,2017-04-25,"On Wireless IP Camera (P2P) WIFICAM devices, access to .ini files (containing credentials) is not correctly checked. An attacker can bypass authentication by providing an empty loginuse parameter and an empty loginpas parameter in the URI.",9.8,3.0,CWE-522,cpe:2.3:o:wificam:wireless_ip_camera_\(p2p\)_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:wificam:wireless_ip_camera_\(p2p\):-:*:*:*:*:*:*:*
intersection,CVE-2017-14743,2017-09-26,"Faleemi FSC-880 00.01.01.0048P2 devices allow unauthenticated SQL injection via the Username element in an XML document to /onvif/device_service, as demonstrated by reading the admin password.",8.1,3.0,CWE-89,cpe:2.3:o:faleemi:fsc-880_firmware:00.01.01.0048p2:*:*:*:*:*:*:*|cpe:2.3:h:faleemi:fsc-880:-:*:*:*:*:*:*:*
intersection,CVE-2017-15236,2017-10-11,"Tiandy IP cameras 5.56.17.120 do not properly restrict a certain proprietary protocol, which allows remote attackers to read settings via a crafted request to TCP port 3001, as demonstrated by config* files and extendword.txt.",7.5,3.0,CWE-200,cpe:2.3:o:tiandy:tiandy_ip_camera_firmware:5.56.17.120:*:*:*:*:*:*:*|cpe:2.3:h:tiandy:tiandy_ip_camera:-:*:*:*:*:*:*:*
intersection,CVE-2017-17761,2017-12-19,"An issue was discovered on Ichano AtHome IP Camera devices. The device runs the ""noodles"" binary - a service on port 1300 that allows a remote (LAN) unauthenticated user to run arbitrary commands. This binary requires the ""system"" XML element for specifying the command. For example, a <system>id</system> command results in a <system_ack>ok</system_ack> response.",9.8,3.0,,cpe:2.3:o:ichano:athome_ip_camera_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:ichano:athome_ip_camera:-:*:*:*:*:*:*:*
