Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Claude Judgment,Claude Confidence,Claude Reasoning
vendor_only,CVE-2025-8210,2025-07-26,A vulnerability was found in Yeelink Yeelight App up to 3.5.4 on Android. It has been classified as problematic. Affected is an unknown function of the file AndroidManifest.xml of the component com.yeelight.cherry. The manipulation leads to improper export of android application components. Attacking locally is a requirement. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,4.4,3.1,CWE-926,cpe:2.3:a:yeelight:yeelight_classic:*:*:*:*:*:android:*:*,No,High,
vendor_only,CVE-2025-56562,2025-09-16,An incorrect API discovered in Signify Wiz Connected 1.9.1 allows attackers to remotely launch a DoS on Wiz devices only requiring the MAC address.,7.5,3.1,CWE-306,cpe:2.3:a:signify:wiz_connected:1.9.1:*:*:*:*:android:*:*,Yes,Low,"Signify Wiz Connected is WiZ's own companion app for its smart bulbs; the description states the flaw lets an attacker remotely launch a DoS on the physical Wiz devices themselves (not just the app) using only a MAC address, which is a direct attack on the bulb via its official app."
vendor_only,CVE-2025-9870,2025-10-29,"Razer Synapse 3 RazerPhilipsHueUninstall Link Following Local Privilege Escalation Vulnerability. This vulnerability allows local attackers to escalate privileges on affected installations of Razer Synapse 3. An attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.

The specific flaw exists within the Philips HUE module installer. By creating a symbolic link, an attacker can abuse the installer to delete arbitrary files. An attacker can leverage this vulnerability to escalate privileges and execute arbitrary code in the context of SYSTEM. Was ZDI-CAN-26375.",7.8,3.0,CWE-59,cpe:2.3:a:razer:synapse:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-33268,2026-03-25,"Nanoleaf Lines 12.3.2 does not authenticate firmware file uploads. A remote, unauthenticated attacker can upload firmware files on the device and consume storage resources. Fixed in 12.3.6.",6.5,3.1,CWE-400,,Yes,High,
vendor_only,CVE-2026-3555,2026-03-16,"Philips Hue Bridge Zigbee Stack Custom Command Handler Heap-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. User interaction is required to exploit this vulnerability in that the user must initiate the device pairing process.

The specific flaw exists within the handling of custom Zigbee ZCL frames in the Model Info download functionality. The issue results from the lack of proper validation of the size of data prior to copying it to a fixed-size heap buffer. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-28276.",8.0,3.0,CWE-122,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3556,2026-03-16,"Philips Hue Bridge HomeKit Pair-Setup Heap-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the hk_hap_pair_storage_put function. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a fixed-length heap-based buffer. An attacker can leverage this vulnerability to execute code in the context of the HomeKit service. Was ZDI-CAN-28326.",8.8,3.0,CWE-122,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3557,2026-03-16,"Philips Hue Bridge hap_pair_verify_handler Sub-TLV Parsing Heap-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. Although authentication is required to exploit this vulnerability, the existing authentication mechanism can be bypassed.

The specific flaw exists within the hap_pair_verify_handler function of the hk_hap service, which listens on TCP port 8080 by default. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a heap-based buffer. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-28337.",8.0,3.0,CWE-122,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3558,2026-03-16,"Philips Hue Bridge HomeKit Accessory Protocol Transient Pairing Mode Authentication Bypass Vulnerability. This vulnerability allows network-adjacent attackers to bypass authentication on affected installations of Philips Hue Bridge. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the configuration of the HomeKit Accessory Protocol service, which listens on TCP port 8080 by default. The issue results from the lack of authentication prior to allowing access to functionality. An attacker can leverage this vulnerability to bypass authentication on the system. Was ZDI-CAN-28374.",8.1,3.0,CWE-306,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3559,2026-03-16,"Philips Hue Bridge HomeKit Accessory Protocol Static Nonce Authentication Bypass Vulnerability. This vulnerability allows network-adjacent attackers to bypass authentication on affected installations of Philips Hue Bridge. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the configuration of the SRP authentication mechanism in the HomeKit Accessory Protocol service, which listens on TCP port 8080 by default. The issue results from the use of a static nonce value. An attacker can leverage this vulnerability to bypass authentication on the system. Was ZDI-CAN-28451.",8.1,3.0,CWE-323,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3560,2026-03-16,"Philips Hue Bridge HomeKit hk_hap_pair_storage_put Heap-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the hk_hap_pair_storage_put function of the HomeKit implementation, which listens on TCP port 8080 by default. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a heap-based buffer. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-28469.",8.8,3.0,CWE-122,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3561,2026-03-16,"Philips Hue Bridge hk_hap characteristics Heap-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. Although authentication is required to exploit this vulnerability, the existing authentication mechanism can be bypassed.

The specific flaw exists within the handling of PUT requests to the characteristics endpoint. The issue results from the lack of proper validation of the length of user-supplied data prior to copying it to a heap-based buffer. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-28479.",8.0,3.0,CWE-122,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2026-3562,2026-03-16,"Philips Hue Bridge hk_hap Ed25519 Signature Verification Authentication Bypass Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Philips Hue Bridge. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the ed25519_sign_open function. The issue results from improper verification of a cryptographic signature. An attacker can leverage this vulnerability to bypass authentication on the system. Was ZDI-CAN-28480.",8.8,3.1,CWE-347,cpe:2.3:o:philips:hue_bridge_v2_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:philips:hue_bridge_v2:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-38907,2023-09-25,"An issue in TPLink Smart Bulb Tapo series L530 before 1.2.4, L510E before 1.1.0, L630 before 1.0.4, P100 before 1.5.0, and Tapo Application 2.8.14 allows a remote attacker to replay old messages encrypted with a still valid session key.",7.5,3.1,,cpe:2.3:o:tp-link:tapo_l530e_firmware:1.0.0:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_l530e:-:*:*:*:*:*:*:*|cpe:2.3:a:tp-link:tapo:2.8.14:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-38906,2023-08-22,"An issue in TPLink Smart Bulb Tapo series L530 1.1.9, L510E 1.0.8, L630 1.0.3, P100 1.4.9, Smart Camera Tapo series C200 1.1.18, and Tapo Application 2.8.14 allows a remote attacker to obtain sensitive information via the authentication code for the UDP message.",6.5,3.1,,cpe:2.3:a:tp-link:tapo:2.8.14:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_l530e_firmware:1.0.0:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_l530e:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-38908,2023-08-22,"An issue in TPLink Smart Bulb Tapo series L530 before 1.2.4, L510E before 1.1.0, L630 before 1.0.4, P100 before 1.5.0, and Tapo Application 2.8.14 allows a remote attacker to obtain sensitive information via the TSKEP authentication function.",6.5,3.1,,cpe:2.3:a:tp-link:tapo:2.8.14:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_l530e_firmware:1.0.0:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_l530e:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-38909,2023-08-22,"An issue in TPLink Smart Bulb Tapo series L530 before 1.2.4, L510E before 1.1.0, L630 before 1.0.4, P100 before 1.5.0, and Tapo Application 2.8.14 allows a remote attacker to obtain sensitive information via the IV component in the AES128-CBC function.",6.5,3.1,,cpe:2.3:a:tp-link:tapo:2.8.14:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:tapo_l530e_firmware:1.0.0:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:tapo_l530e:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-45956,2023-10-30,An issue discovered in Govee LED Strip v3.00.42 allows attackers to cause a denial of service via crafted Move and MoveWithOnoff commands.,7.5,3.1,CWE-400,cpe:2.3:o:govee:led_strip_firmware:3.00.42:*:*:*:*:*:*:*|cpe:2.3:h:govee:led_strip:-:*:*:*:*:*:*:*,Yes,High,
cpe_expansion,CVE-2023-33383,2023-08-02,Shelly 4PM Pro four-channel smart switch 0.11.0 allows an attacker to trigger a BLE out of bounds read fault condition that results in a device reload.,5.3,3.1,CWE-125,cpe:2.3:o:shelly:pro_4pm_firmware:0.11.0:*:*:*:*:*:*:*|cpe:2.3:h:shelly:pro_4pm:-:*:*:*:*:*:*:*,Yes,Low,Shelly Pro 4PM is a four-channel smart power switch for home automation; smart switches are commonly used for home lighting control and fall within the lighting category (bulbs + switches + dimmers)
intersection,CVE-2018-15476,2018-08-30,"An issue was discovered in myStrom WiFi Switch V1 before 2.66, WiFi Switch V2 before 3.80, WiFi Switch EU before 3.80, WiFi Bulb before 2.58, WiFi LED Strip before 3.80, WiFi Button before 2.73, and WiFi Button Plus before 2.73. The SSL/TLS server certificate in the device to cloud communication was not verified by the device. As a result, an attacker in control of the network traffic of a device could have taken control of a device by intercepting and modifying commands issued from the server to the device in a Man-in-the-Middle attack. This included the ability to inject firmware update commands into the communication and cause the device to install maliciously modified firmware.",8.1,3.0,CWE-295,cpe:2.3:o:mystrom:wifi_switch_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v1:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v2:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_switch_eu_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch_eu:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_bulb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_bulb:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_led_strip_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_led_strip:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2018-15478,2018-08-30,"An issue was discovered in myStrom WiFi Switch V1 before 2.66, WiFi Switch V2 before 3.80, WiFi Switch EU before 3.80, WiFi Bulb before 2.58, WiFi LED Strip before 3.80, WiFi Button before 2.73, and WiFi Button Plus before 2.73. The process of registering a device with a cloud account was based on an activation code derived from the device MAC address. By guessing valid MAC addresses or using MAC addresses printed on devices in shops and reverse engineering the protocol, an attacker would have been able to register previously unregistered devices to their account. When the rightful owner would have connected them after purchase to their WiFi network, the devices would not have registered with their account, would subsequently not have been controllable from the owner's mobile app, and would not have been visible in the owner's account. Instead, they would have been under control of the attacker.",8.1,3.0,CWE-287,cpe:2.3:o:mystrom:wifi_switch_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v1:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v2:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_switch_eu_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch_eu:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_bulb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_bulb:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_led_strip_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_led_strip:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2018-15479,2018-08-30,"An issue was discovered in myStrom WiFi Switch V1 before 2.66, WiFi Switch V2 before 3.80, WiFi Switch EU before 3.80, WiFi Bulb before 2.58, WiFi LED Strip before 3.80, WiFi Button before 2.73, and WiFi Button Plus before 2.73. Devices did not authenticate themselves to the cloud in device to cloud communication. This lack of device authentication allowed an attacker to impersonate any device by guessing or learning their MAC address.",6.5,3.0,CWE-287,cpe:2.3:o:mystrom:wifi_switch_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v1:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v2:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_switch_eu_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch_eu:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_bulb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_bulb:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_led_strip_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_led_strip:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2018-15480,2018-08-30,"An issue was discovered in myStrom WiFi Switch V1 before 2.66, WiFi Switch V2 before 3.80, WiFi Switch EU before 3.80, WiFi Bulb before 2.58, WiFi LED Strip before 3.80, WiFi Button before 2.73, and WiFi Button Plus before 2.73. The cloud API had a hidden parameter, which allowed an authenticated user to reconfigure the server URL for a device registered to their account. In combination with an insecure device registration vulnerability, this allowed an attacker to reconfigure a maliciously registered device to their own rogue replica of the myStrom API and issue commands to the device, including firmware update commands.",8.8,3.0,,cpe:2.3:o:mystrom:wifi_switch_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v1:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch:v2:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_plus_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button_plus:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_button_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_button:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_switch_eu_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_switch_eu:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_bulb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_bulb:-:*:*:*:*:*:*:*|cpe:2.3:o:mystrom:wifi_led_strip_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:mystrom:wifi_led_strip:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2019-18980,2019-11-14,"On Signify Philips Taolight Smart Wi-Fi Wiz Connected LED Bulb 9290022656 devices, an unprotected API lets remote users control the bulb's operation. Anyone can turn the bulb on or off, or change its color or brightness remotely. There is no authentication or encryption to use the control API. The only requirement is that the attacker have network access to the bulb.",7.5,3.1,CWE-306|CWE-311,cpe:2.3:o:philips:taolight_smart_wi-fi_wiz_connected_led_bulb_9290022656_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:philips:taolight_smart_wi-fi_wiz_connected_led_bulb_9290022656:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2022-47100,2023-01-26,A vulnerability in Sengled Smart bulb 0x0000024 allows attackers to arbitrarily perform a factory reset on the device via a crafted IEEE 802.15.4 frame.,7.5,3.1,CWE-20,cpe:2.3:o:sengled:es21-n1eaw_firmware:0x0000024:*:*:*:*:*:*:*|cpe:2.3:h:sengled:es21-n1eaw:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2023-42189,2023-10-10,"Insecure Permissions vulnerability in Connectivity Standards Alliance Matter Official SDK v.1.1.0.0 , Nanoleaf Light strip v.3.5.10, Govee LED Strip v.3.00.42, switchBot Hub2 v.1.0-0.8, Phillips hue hub v.1.59.1959097030, and yeelight smart lamp v.1.12.69 allows a remote attacker to cause a denial of service via a crafted script to the KeySetRemove function.",7.5,3.1,CWE-732,cpe:2.3:o:tapo:mini_smart_wi-fi_plug_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:tapo:mini_smart_wi-fi_plug:-:*:*:*:*:*:*:*|cpe:2.3:o:nanoleaf:lightstrip_firmware:3.5.10:*:*:*:*:*:*:*|cpe:2.3:h:nanoleaf:lightstrip:-:*:*:*:*:*:*:*|cpe:2.3:o:govee:led_strip_firmware:3.00.42:*:*:*:*:*:*:*|cpe:2.3:h:govee:led_strip:-:*:*:*:*:*:*:*|cpe:2.3:o:switchbot:hub2_firmware:1.0-0.8:*:*:*:*:*:*:*|cpe:2.3:h:switchbot:hub2:-:*:*:*:*:*:*:*|cpe:2.3:o:phillips:hue_bridge_firmware:1.59.1959097030:*:*:*:*:*:*:*|cpe:2.3:h:phillips:hue_bridge:-:*:*:*:*:*:*:*|cpe:2.3:o:yeelight:smart_lamp_firmware:1.12.69:*:*:*:*:*:*:*|cpe:2.3:h:yeelight:smart_lamp:-:*:*:*:*:*:*:*|cpe:2.3:o:tp-link:smart_plug_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:tp-link:smart_plug:-:*:*:*:*:*:*:*|cpe:2.3:o:orein:smart_bulb_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:orein:smart_bulb:-:*:*:*:*:*:*:*|cpe:2.3:o:eve:eve_door_and_window_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:eve:eve_door_and_window:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2017-18642,2020-02-10,"Syska Smart Bulb devices through 2017-08-06 receive RGB parameters over cleartext Bluetooth Low Energy (BLE), leading to sniffing, reverse engineering, and replay attacks.",6.5,3.1,CWE-200,cpe:2.3:o:syska:smartlight_rainbow_led_smart_bulb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:syska:smartlight_rainbow_led_smart_bulb:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2023-29779,2023-04-25,"Sengled Dimmer Switch V0.0.9 contains a denial of service (DOS) vulnerability, which allows a remote attacker to send malicious Zigbee messages to a vulnerable device and cause crashes. After receiving the malicious command, the device will keep reporting its status and finally drain its battery after receiving the 'Set_short_poll_interval' command.",7.5,3.1,CWE-770,cpe:2.3:o:sengled:e1e-g7f_firmware:0.0.9:*:*:*:*:*:*:*|cpe:2.3:h:sengled:e1e-g7f:-:*:*:*:*:*:*:*,Yes,High,
intersection,CVE-2023-45955,2023-10-31,An issue discovered in Nanoleaf Light strip v3.5.10 allows attackers to cause a denial of service via crafted write binding attribute commands.,7.5,3.1,CWE-400,cpe:2.3:o:nanoleaf:lightstrip_firmware:3.5.10:*:*:*:*:*:*:*|cpe:2.3:h:nanoleaf:lightstrip:-:*:*:*:*:*:*:*,Yes,High,
