Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Gemini Judgment,Gemini Confidence,Gemini Reasoning
vendor_only,CVE-2020-9474,2020-05-07,"The S. Siedle & Soehne SG 150-0 Smart Gateway before 1.2.4 allows remote code execution via the backup functionality in the web frontend. By using an exploit chain, an attacker with access to the network can get root access on the gateway.",8.8,3.1,CWE-494,cpe:2.3:o:siedle:sg_150-0_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:siedle:sg_150-0:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2020-9475,2020-05-07,"The S. Siedle & Soehne SG 150-0 Smart Gateway before 1.2.4 allows local privilege escalation via a race condition in logrotate. By using an exploit chain, an attacker with access to the network can get root access on the gateway.",7.0,3.1,CWE-362,cpe:2.3:o:siedle:sg_150-0_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:siedle:sg_150-0:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2021-31726,2021-04-25,Akuvox C315 115.116.2613 allows remote command Injection via the cfgd_server service. The attack vector is sending a payload to port 189 (default root 0.0.0.0).,9.8,3.1,CWE-77,cpe:2.3:o:akuvox:c315_firmware:115.116.2613:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:c315:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2019-14453,2021-08-03,"An issue was discovered in Comelit ""App lejos de casa (web)"" 2.8.0. It allows privilege escalation via modified domus and logged fields, related to js/bridge.min.js and login.json. For example, an attacker can achieve high privileges (installer or administrator) for the graphical interface via a 1C000000000S value for domus, in conjunction with a zero value for logged.",8.8,3.1,CWE-269,cpe:2.3:a:comelitgroup:away_from_home:2.8.0:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0355,2023-03-13,"Akuvox E11 uses a hard-coded cryptographic key, which could allow an attacker to decrypt sensitive information.",7.5,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0345,2023-03-13,The Akuvox E11 secure shell (SSH) server is enabled by default and can be accessed by the root user. This password cannot be changed by the user.,9.8,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0346,2023-03-13,Akuvox E11 cloud login is performed through an unencrypted HTTP connection. An attacker could gain access to the Akuvox cloud and device if the MAC address of a device if known.,7.5,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0347,2023-03-13,"The Akuvox E11 Media Access Control (MAC) address, a primary identifier, combined with the Akuvox E11 IP address, could allow an attacker to identify the device on the Akuvox cloud.",5.3,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0348,2023-03-13,"Akuvox E11 allows direct SIP calls. No access control is enforced by the SIP servers, which could allow an attacker to contact any device within Akuvox to call any other device.",7.5,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0349,2023-03-13,The Akuvox E11 libvoice library provides unauthenticated access to the camera capture for image and video. This could allow an attacker to view and record image and video from the camera.,9.1,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0350,2023-03-13,Akuvox E11 does not ensure that a file extension is associated with the file provided. This could allow an attacker to upload a file to the device by changing the extension of a malicious file to an accepted file type.,6.5,3.1,CWE-345,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0351,2023-03-13,The Akuvox E11 web server backend library allows command injection in the device phone-book contacts functionality. This could allow an attacker to upload files with executable command instructions.,8.8,3.1,CWE-77,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0352,2023-03-13,"The Akuvox E11 password recovery webpage can be accessed without authentication, and an attacker could download the device key file. An attacker could then use this page to reset the password back to the default.",9.1,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0353,2023-03-13,Akuvox E11 uses a weak encryption algorithm for stored passwords and uses a hard-coded password for decryption which could allow the encrypted passwords to be decrypted from the configuration file.,9.8,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2023-0354,2023-03-13,"The Akuvox E11 web server can be accessed without any user authentication, and this could allow an attacker to access sensitive information, as well as create and download packet captures with known default URLs.",9.1,3.1,,cpe:2.3:o:akuvox:e11_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:akuvox:e11:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2024-31408,2024-11-22,OS command injection vulnerability exists in AIPHONE IX SYSTEM and IXG SYSTEM. A network-adjacent authenticated attacker may execute an arbitrary OS command with root privileges by sending a specially crafted request.,8.0,3.0,CWE-78,,No,Low,"Aiphone IX and IXG systems are typically enterprise-grade IP intercom systems used in commercial buildings or apartment complexes, rather than consumer home video doorbells."
vendor_only,CVE-2024-39290,2024-11-22,Insufficiently protected credentials issue exists in AIPHONE IX SYSTEM and IXG SYSTEM. A network-adjacent unauthenticated attacker may obtain sensitive information such as a username and its password in the address book.,6.5,3.0,CWE-522,,Yes,Low,"AIPHONE IX and IXG systems are typically intercom systems, which often include video doorbells/entry systems for residential use, though they can be used in commercial settings. The description mentions an address book, which is consistent with such devices."
vendor_only,CVE-2024-45837,2024-11-22,"Use of hard-coded cryptographic key issue exists in AIPHONE IX SYSTEM, IXG SYSTEM, and System Support Software. A network-adjacent unauthenticated attacker may log in to SFTP service and obtain and/or manipulate unauthorized files.",5.4,3.0,CWE-321,,No,Low,"Aiphone IX and IXG systems are typically enterprise-grade IP intercom systems used in commercial buildings or apartment complexes, rather than consumer home video doorbells."
vendor_only,CVE-2024-47142,2024-11-22,"AIPHONE IXG SYSTEM IXG-2C7 firmware Ver.2.03 and earlier and IXG-2C7-L firmware Ver.2.03 and earlier contain an issue with insufficiently protected credentials, which may allow a network-adjacent authenticated attacker to perform unintended operations.",5.5,3.0,CWE-522,,Yes,High,
vendor_only,CVE-2021-47705,2025-12-09,COMMAX UMS Client ActiveX Control 1.7.0.2 contains a heap-based buffer overflow vulnerability that allows attackers to execute arbitrary code by providing excessively long string arrays through multiple functions. Attackers can exploit improper boundary validation in CNC_Ctrl.dll to cause heap corruption and potentially gain system-level access.,,,CWE-787,,No,Low,"The vulnerability is in an ActiveX control (UMS Client), which is a software component typically installed on a Windows PC to manage or view feeds from a device, rather than being a vulnerability in the firmware of the video doorbell itself."
vendor_only,CVE-2021-47706,2025-12-09,COMMAX Biometric Access Control System 1.0.0 contains an authentication bypass vulnerability that allows unauthenticated attackers to access sensitive information and circumvent physical controls in smart homes and buildings by exploiting cookie poisoning. Attackers can forge cookies to bypass authentication and disclose sensitive information.,,,CWE-565,,Yes,High,
vendor_only,CVE-2021-47707,2025-12-09,"COMMAX CVD-Axx DVR 5.1.4 contains weak default administrative credentials that allow remote password attacks and disclose RTSP stream. Attackers can exploit this by sending a POST request with the 'passkey' parameter set to '1234', allowing them to access the web control panel.",,,CWE-1392,,Yes,High,
vendor_only,CVE-2021-47708,2025-12-09,COMMAX Smart Home System CDP-1020n contains an SQL injection vulnerability that allows attackers to bypass authentication by injecting arbitrary SQL code through the 'id' parameter in 'loginstart.asp'. Attackers can exploit this by sending a POST request with malicious 'id' values to manipulate database queries and gain unauthorized access.,,,CWE-89,,Yes,High,
vendor_only,CVE-2021-47709,2025-12-09,COMMAX Smart Home System allows an unauthenticated attacker to change configuration and cause denial-of-service through the setconf endpoint. Attackers can trigger a denial-of-service scenario by sending a malformed request to the setconf endpoint.,,,CWE-306,,Yes,High,
vendor_only,CVE-2021-47710,2025-12-09,"COMMAX Smart Home System is a smart IoT home solution that allows an unauthenticated attacker to disclose RTSP credentials in plain-text by exploiting the /overview.asp endpoint. Attackers can access sensitive information, including login credentials and DVR settings, by submitting a GET request to this endpoint.",,,CWE-306,,Yes,High,
vendor_only,CVE-2021-47719,2025-12-09,COMMAX WebViewer ActiveX Control 2.1.4.5 contains a buffer overflow vulnerability that allows attackers to execute arbitrary code by providing excessively long string arrays through multiple functions. Attackers can exploit boundary errors in Commax_WebViewer.ocx to cause buffer overflow conditions and potentially gain code execution.,,,CWE-787,,Yes,Low,"COMMAX is a well-known manufacturer of video doorbells and intercom systems. The 'WebViewer' ActiveX control is likely used for remote monitoring of these devices via a web browser, which fits the home IoT profile for a video doorbell category."
vendor_only,CVE-2021-47743,2025-12-31,COMMAX Biometric Access Control System 1.0.0 contains an unauthenticated reflected cross-site scripting vulnerability in cookie parameters 'CMX_ADMIN_NM' and 'CMX_COMPLEX_NM'. Attackers can inject malicious HTML and JavaScript code into these cookie values to execute arbitrary scripts in a victim's browser session.,6.1,3.1,CWE-79,,No,High,
keyword_only,CVE-2019-14365,2019-11-12,"The Intercom plugin through 1.2.1 for WordPress leaks a Slack Access Token in source code. An attacker can obtain a lot of information about the victim's Slack (channels, members, etc.).",7.5,3.1,CWE-200,cpe:2.3:a:intercom:intercom:*:*:*:*:*:wordpress:*:*,No,High,
keyword_only,CVE-2024-31680,2024-04-17,"File Upload vulnerability in Shibang Communications Co., Ltd. IP network intercom broadcasting system v.1.0 allows a local attacker to execute arbitrary code via the my_parser.php component.",8.8,3.1,CWE-434,,No,Low,"The device is described as an 'IP network intercom broadcasting system', which is typically an enterprise or industrial public address/intercom system rather than a consumer home video doorbell."
keyword_only,CVE-2014-2006,2014-06-28,Cross-site scripting (XSS) vulnerability in Intercom Web Kyukincho 3.x before 3.0.030 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,4.3,2.0,CWE-79,cpe:2.3:a:intercom:web_kyukincho:3.0:*:*:*:*:*:*:*,No,High,
keyword_only,CVE-2014-3881,2014-06-28,Cross-site request forgery (CSRF) vulnerability in Intercom Web Kyukincho 3.x before 3.0.030 allows remote attackers to hijack the authentication of arbitrary users.,6.8,2.0,CWE-352,cpe:2.3:a:intercom:web_kyukincho:3.0:*:*:*:*:*:*:*,No,High,
keyword_only,CVE-2017-10815,2017-08-04,"MaLion for Windows 5.2.1 and earlier (only when ""Remote Control"" is installed) and MaLion for Mac 4.0.1 to 5.2.1 (only when ""Remote Control"" is installed) allow remote attackers to bypass authentication to execute arbitrary commands or operations on Terminal Agent.",8.1,3.0,CWE-287,cpe:2.3:a:intercom:malion:*:*:*:*:*:mac_os_x:*:*|cpe:2.3:a:intercom:malion:*:*:*:*:*:windows:*:*,No,High,
keyword_only,CVE-2017-10816,2017-08-04,SQL injection vulnerability in the MaLion for Windows and Mac 5.0.0 to 5.2.1 allows remote attackers to execute arbitrary SQL commands via Relay Service Server.,9.8,3.1,CWE-89,cpe:2.3:a:intercom:malion:*:*:*:*:*:macos:*:*|cpe:2.3:a:intercom:malion:*:*:*:*:*:windows:*:*,No,High,
keyword_only,CVE-2017-10817,2017-08-04,MaLion for Windows and Mac 5.0.0 to 5.2.1 allows remote attackers to bypass authentication to alter settings in Relay Service Server.,9.8,3.1,CWE-287,cpe:2.3:a:intercom:malion:*:*:*:*:*:macos:*:*|cpe:2.3:a:intercom:malion:*:*:*:*:*:windows:*:*,No,High,
keyword_only,CVE-2017-10818,2017-08-04,MaLion for Windows and Mac versions 3.2.1 to 5.2.1 uses a hardcoded cryptographic key which may allow an attacker to alter the connection settings of Terminal Agent and spoof the Relay Service.,9.8,3.1,CWE-798,cpe:2.3:a:intercom:malion:*:*:*:*:*:macos:*:*|cpe:2.3:a:intercom:malion:*:*:*:*:*:windows:*:*,No,High,
keyword_only,CVE-2017-10819,2017-08-04,"MaLion for Mac 4.3.0 to 5.2.1 does not properly validate certificates, which may allow an attacker to eavesdrop on an encrypted communication.",5.9,3.1,CWE-295,cpe:2.3:a:intercom:malion:*:*:*:*:*:macos:*:*,No,High,
keyword_only,CVE-2021-31793,2021-05-06,An issue exists on NightOwl WDB-20-V2 WDB-20-V2_20190314 devices that allows an unauthenticated user to gain access to snapshots and video streams from the doorbell. The binary app offers a web server on port 80 that allows an unauthenticated user to take a snapshot from the doorbell camera via the /snapshot URI.,7.5,3.1,CWE-306,cpe:2.3:o:nightowlsp:wdb-20_firmware:20190314:*:*:*:*:*:*:*|cpe:2.3:h:nightowlsp:wdb-20:v2:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2023-28810,2023-06-15,Some access control/intercom products have unauthorized modification of device network configuration vulnerabilities. Attackers can modify device network configuration by sending specific data packets to the vulnerable interface within the same local network.,4.3,3.1,CWE-284,cpe:2.3:o:hikvision:ds-k1t804af_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804af:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t804amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t804amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341am_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341am:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341amf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341amf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671m_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671m:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671mf_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671mf:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t671_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t671:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t343mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t343mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t341c_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t341c:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320efx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320efx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ewx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ewx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320ex_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320ex:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mfx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mfx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mwx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mwx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-k1t320mx_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-k1t320mx:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6350-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6350-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6351-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6351-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh63le1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh63le1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-tde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-tde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-te1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-te1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6320-wtde1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6320-wtde1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh8520-wte1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh8520-wte1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh6220-le1_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh6220-le1:-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9310-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9310-wte1\(b\):-:*:*:*:*:*:*:*|cpe:2.3:o:hikvision:ds-kh9510-wte1\(b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:hikvision:ds-kh9510-wte1\(b\):-:*:*:*:*:*:*:*,Maybe,Low,"The description mentions 'intercom products', which can include video doorbells. However, the CPEs list Hikvision DS-K and DS-KH series, which are primarily professional access control and intercom systems often used in commercial/enterprise settings, though some may be used in high-end residential homes."
keyword_only,CVE-2023-21405,2023-07-25,"Knud from Fraktal.fi has found a flaw in some Axis Network Door Controllers and Axis Network
Intercoms when communicating over OSDP, highlighting that the OSDP message parser crashes
the pacsiod process, causing a temporary unavailability of the door-controlling functionalities
meaning that doors cannot be opened or closed. No sensitive or customer data can be extracted
as the Axis device is not further compromised. Please refer to the Axis security advisory for more information, mitigation and affected products and software versions.",6.5,3.1,CWE-1286|CWE-754,cpe:2.3:o:axis:a1001_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1001:-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1210_\(-b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1210_\(-b\):-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1601_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1601:-:*:*:*:*:*:*:*|cpe:2.3:o:axis:a1610_\(-b\)_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a1610_\(-b\):-:*:*:*:*:*:*:*|cpe:2.3:o:axis:axis_os:*:*:*:*:*:*:*:*|cpe:2.3:h:axis:a8207:-:*:*:*:*:*:*:*|cpe:2.3:h:axis:a8207_mkii:-:*:*:*:*:*:*:*,No,High,
