Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings,Codex Judgment,Codex Confidence,Codex Reasoning
vendor_only,CVE-2025-27927,2025-04-15,An unauthenticated attackers can obtain a list of smart devices by knowing a valid username through an unprotected API.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-27929,2025-04-15,Unauthenticated attackers can retrieve full list of users associated with arbitrary accounts.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30257,2025-04-15,Unauthenticated attackers can retrieve serial number of smart meters associated to a specific user account.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30510,2025-04-15,An attacker can upload an arbitrary file instead of a plant image.,9.8,3.1,CWE-351,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30512,2025-04-15,"Unauthenticated attackers can send configuration settings to device and possible perform physical actions remotely (e.g., on/off).",6.5,3.1,CWE-15,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-31360,2025-04-15,"Unauthenticated attackers can trigger device actions associated with specific ""scenes"" of arbitrary users.",7.5,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-31654,2025-04-15,"An attacker can get information about the groups of the smart home devices for arbitrary users (i.e., ""rooms"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-31945,2025-04-15,An unauthenticated attacker can obtain other users' charger information.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2018-7800,2018-12-24,"A Hard-coded Credentials vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could enable an attacker to gain access to the device.",9.8,3.0,CWE-798,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2018-7801,2018-12-24,"A Code Injection vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could enable access with maximum privileges when a remote code execution is performed.",8.8,3.1,CWE-94,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2018-7802,2018-12-24,"A SQL Injection vulnerability exists in EVLink Parking, v3.2.0-12_v1 and earlier, which could give access to the web interface with full privileges.",8.8,3.0,CWE-89,cpe:2.3:o:schneider-electric:evlink_parking_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:schneider-electric:evlink_parking:-:*:*:*:*:*:*:*,,,
vendor_only,CVE-2024-7391,2024-11-22,"ChargePoint Home Flex Bluetooth Low Energy Information Disclosure Vulnerability. This vulnerability allows network-adjacent attackers to disclose sensitive information on affected installations of ChargePoint Home Flex charging devices. User interaction is required to exploit this vulnerability.

The specific flaw exists within the Wi-Fi setup logic. By connecting to the device over Bluetooth Low Energy during the setup process, an attacker can obtain Wi-Fi credentials. An attacker can leverage this vulnerability to disclose credentials and gain access to the device owner's Wi-Fi network. Was ZDI-CAN-21454.",5.7,3.1,CWE-200,cpe:2.3:o:chargepoint:home_flex_firmware:5.5.3.13:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2024-7392,2024-11-22,"ChargePoint Home Flex Bluetooth Low Energy Denial-of-Service Vulnerability. This vulnerability allows network-adjacent attackers to create a denial-of-service condition on affected installations of ChargePoint Home Flex charging devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the connection handling of the Bluetooth Low Energy interface. The issue results from limiting the number of active connections to the product. An attacker can leverage this vulnerability to create a denial-of-service condition on the system. Was ZDI-CAN-21455.",6.5,3.1,CWE-410,cpe:2.3:o:chargepoint:home_flex_firmware:5.5.3.13:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-24487,2025-04-15,An unauthenticated attacker can infer the existence of usernames in the system by querying an API.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-27568,2025-04-15,An unauthenticated attacker can get users' emails by knowing usernames. A password reset email will be sent in response to this unsolicited request.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-27938,2025-04-15,"Unauthenticated attackers can obtain restricted information about a user's smart device collections (i.e., ""rooms"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-27939,2025-04-15,An attacker can change registered email addresses of other users and take over arbitrary accounts.,7.5,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30254,2025-04-15,An unauthenticated attacker can obtain a serial number of a smart meter(s) using its owner's username.,5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30511,2025-04-15,An authenticated attacker can achieve stored XSS by exploiting improper sanitization of the plant name value while adding or editing a plant.,5.4,3.1,CWE-79,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-30514,2025-04-15,"Unauthenticated attackers can obtain restricted information about a user's smart device collections (i.e., ""scenes"").",5.3,3.1,CWE-639,cpe:2.3:a:growatt:cloud_portal:*:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-31929,2025-05-13,"A vulnerability has been identified in IEC 1Ph 7.4kW Child socket (8EM1310-2EH04-0GA0) (All versions), IEC 1Ph 7.4kW Child socket/ shutter (8EM1310-2EN04-0GA0) (All versions), IEC 1Ph 7.4kW Parent cable 7m (8EM1310-2EJ04-3GA1) (All versions), IEC 1Ph 7.4kW Parent cable 7m incl. SIM (8EM1310-2EJ04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket (8EM1310-2EH04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket incl. SIM (8EM1310-2EH04-3GA2) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter (8EM1310-2EN04-3GA1) (All versions), IEC 1Ph 7.4kW Parent socket/ shutter SIM (8EM1310-2EN04-3GA2) (All versions), IEC 3Ph 22kW Child cable 7m (8EM1310-3EJ04-0GA0) (All versions), IEC 3Ph 22kW Child socket (8EM1310-3EH04-0GA0) (All versions), IEC 3Ph 22kW Child socket/ shutter (8EM1310-3EN04-0GA0) (All versions), IEC 3Ph 22kW Parent cable 7m (8EM1310-3EJ04-3GA1) (All versions), IEC 3Ph 22kW Parent cable 7m incl. SIM (8EM1310-3EJ04-3GA2) (All versions), IEC 3Ph 22kW Parent socket (8EM1310-3EH04-3GA1) (All versions), IEC 3Ph 22kW Parent socket incl. SIM (8EM1310-3EH04-3GA2) (All versions), IEC 3Ph 22kW Parent socket/ shutter (8EM1310-3EN04-3GA1) (All versions), IEC 3Ph 22kW Parent socket/ shutter SIM (8EM1310-3EN04-3GA2) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA0) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA1) (All versions), IEC ERK 3Ph 22 kW Child cable 7m (8EM1310-3FJ04-0GA2) (All versions), IEC ERK 3Ph 22 kW Child socket (8EM1310-3FH04-0GA0) (All versions), IEC ERK 3Ph 22 kW Parent socket (8EM1310-3FH04-3GA1) (All versions), IEC ERK 3Ph 22 kW Parent socket incl. SI (8EM1310-3FH04-3GA2) (All versions), UL Commercial Cellular 48A NTEP (8EM1310-5HF14-1GA2) (All versions), UL Commercial Child 40A w/ 15118 HW (8EM1310-4CF14-0GA0) (All versions), UL Commercial Child 48A BA Compliant (8EM1315-5CG14-0GA0) (All versions), UL Commercial Child 48A w/ 15118 HW (8EM1310-5CF14-0GA0) (All versions), UL Commercial Parent 40A with Simcard (8EM1310-4CF14-1GA2) (All versions), UL Commercial Parent 48A (USPS) (8EM1317-5CG14-1GA2) (All versions), UL Commercial Parent 48A BA Compliant (8EM1315-5CG14-1GA2) (All versions), UL Commercial Parent 48A with Simcard BA (8EM1310-5CF14-1GA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1310-5CG14-1GA1) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1314-5CG14-2FA2) (All versions), UL Commercial Parent 48A, 15118, 25ft (8EM1315-5HG14-1GA2) (All versions), UL Commercial Parent 48A,15118 25ft Sim (8EM1310-5CG14-1GA2) (All versions), UL Resi High End 40A w/15118 Hw (8EM1312-4CF18-0FA3) (All versions), UL Resi High End 48A w/15118 Hw (8EM1312-5CF18-0FA3) (All versions), VersiCharge Blue™ 80A AC Cellular (8EM1315-7BG16-1FH2) (All versions). Affected devices do not contain an Immutable Root of Trust in M0 Hardware. An attacker with physical access to the device could use this to execute arbitrary code.",4.2,3.1,CWE-1326,,No,High,
vendor_only,CVE-2025-29757,2025-07-19,An incorrect authorisation check in the the 'plant transfer' function of the Growatt cloud service allowed a malicous attacker with a valid account to transfer any plant into his/her account.,,,CWE-863,,No,High,
vendor_only,CVE-2025-8320,2025-07-30,"Tesla Wall Connector Content-Length Header Improper Input Validation Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Tesla Wall Connector devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the parsing of the HTTP Content-Length header. The issue results from the lack of proper validation of user-supplied data, which can result in memory access past the end of an allocated buffer. An attacker can leverage this vulnerability to execute code in the context of the device. Was ZDI-CAN-26300.",8.8,3.0,CWE-1284,cpe:2.3:o:tesla:wall_connector_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tesla:wall_connector:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-8321,2025-07-30,"Tesla Wall Connector Firmware Downgrade Vulnerability. This vulnerability allows physically present attackers to execute arbitrary code on affected installations of Tesla Wall Connector devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the firmware upgrade feature. The issue results from the lack of an anti-downgrade mechanism. An attacker can leverage this in conjunction with other vulnerabilities to execute code in the context of the device. Was ZDI-CAN-26299.",6.8,3.0,CWE-1328,cpe:2.3:o:tesla:wall_connector_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:tesla:wall_connector:-:*:*:*:*:*:*:*,Yes,High,
vendor_only,CVE-2025-54564,2025-08-01,"uploadsm in ChargePoint Home Flex 5.5.4.13 does not validate a user-controlled string for bz2 decompression, which allows command execution as the nobody user.",7.8,3.1,CWE-20|CWE-77,,Yes,High,
vendor_only,CVE-2025-36747,2025-12-13,"ShineLan-X contains a set of credentials for an FTP server was found within the firmware, allowing testers to establish an insecure FTP connection with the server. This may allow an attacker to replace legitimate files being deployed to devices with their own malicious versions, since the firmware signature verification is not enforced.",9.8,3.1,CWE-798,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-36748,2025-12-13,ShineLan-X contains a stored cross site scripting (XSS) vulnerability in the local configuration web server. The JavaScript code snippet can be inserted in the communication module’s settings center. This may allow attackers to force a legitimate user’s browser’s JavaScript engine to run malicious code.,5.4,3.1,CWE-79,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-36750,2025-12-13,ShineLan-X contains a stored cross site scripting (XSS) vulnerability in the Plant Name field. A HTML payload will be displayed on the plant management page via a direct post. This may allow attackers to force a legitimate user’s browser’s JavaScript engine to run malicious code.,5.4,3.1,CWE-79,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-36751,2025-12-13,Encryption is missing on the configuration interface for Growatt ShineLan-X and MIC 3300TL-X. This allows an attacker with access to the network to intercept and potentially manipulate communication requests between the inverter and its cloud endpoint.,,,CWE-311,,No,High,
vendor_only,CVE-2025-36752,2025-12-13,"Growatt ShineLan-X communication dongle has an undocumented backup account with undocumented credentials which allows significant level access to the device, such as allowing any attacker to access the Setting Center. This means that this is effectively backdoor for all devices utilizing a Growatt ShineLan-X communication dongle.",9.8,3.1,CWE-798,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2025-36753,2025-12-13,"The SWD debug interface on the Growatt ShineLan-X communication dongle is available by default, allowing an attacker to attain debug access to the device and to extracting secrets or domains from within the device",9.8,3.1,CWE-290,cpe:2.3:o:growatt:shine_lan-x_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:growatt:shine_lan-x:-:*:*:*:*:*:*:*,No,High,
vendor_only,CVE-2026-4157,2026-04-11,"ChargePoint Home Flex revssh Service Command Injection Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of ChargePoint Home Flex devices. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the handling of OCPP messages. The issue results from the lack of proper validation of a user-supplied string before using it to execute a system call. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-26338.",7.5,3.0,CWE-78,cpe:2.3:o:chargepoint:home_flex_cph50_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:chargepoint:home_flex_cph50:-:*:*:*:*:*:*:*,Yes,High,
keyword_only,CVE-2018-16669,2018-09-18,"An issue was discovered in CIRCONTROL Open Charge Point Protocol (OCPP) before 1.5.0, as used in CirCarLife, PowerStudio, and other products. Due to storage of credentials in XML files, an unprivileged user can look at /services/config/config.xml for the admin credentials of the ocpp and circarlife panels.",9.8,3.0,CWE-522,cpe:2.3:a:circontrol:open_charge_point_protocol:*:*:*:*:*:*:*:*,,,
keyword_only,CVE-2022-0878,2022-04-12,"Electric Vehicle (EV) commonly utilises the Combined Charging System (CCS) for DC rapid charging. To exchange important messages such as the State of Charge (SoC) with the Electric Vehicle Supply Equipment (EVSE) CCS uses a high-bandwidth IP link provided by the HomePlug Green PHY (HPGP) power-line communication (PLC) technology. The attack interrupts necessary control communication between the vehicle and charger, causing charging sessions to abort. The attack can be conducted wirelessly from a distance using electromagnetic interference, allowing individual vehicles or entire fleets to be disrupted simultaneously. In addition, the attack can be mounted with off-the-shelf radio hardware and minimal technical knowledge. With a power budget of 1 W, the attack is successful from around 47 m distance. The exploited behavior is a required part of the HomePlug Green PHY, DIN 70121 & ISO 15118 standards and all known implementations exhibit it. In addition to electric cars, Brokenwire affects electric ships, airplanes and heavy duty vehicles utilising these standards.",6.5,3.1,CWE-306,cpe:2.3:o:combined_charging_system_project:combined_charging_system_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:combined_charging_system_project:combined_charging_system:-:*:*:*:*:*:*:*,Maybe,Low,"Description mentions home EV charger-related terms, but the affected product appears to be general software/IT rather than the device itself."
keyword_only,CVE-2023-0863,2023-05-17,"Improper Authentication vulnerability in ABB Terra AC wallbox (UL40/80A), ABB Terra AC wallbox (UL32A), ABB Terra AC wallbox (CE) (Terra AC MID), ABB Terra AC wallbox (CE) Terra AC Juno CE, ABB Terra AC wallbox (CE) Terra AC PTB, ABB Terra AC wallbox (CE) Symbiosis, ABB Terra AC wallbox (JP).This issue affects Terra AC wallbox (UL40/80A): from 1.0;0 through 1.5.5; Terra AC wallbox (UL32A) : from 1.0;0 through 1.6.5; Terra AC wallbox (CE) (Terra AC MID): from 1.0;0 through 1.6.5; Terra AC wallbox (CE) Terra AC Juno CE: from 1.0;0 through 1.6.5; Terra AC wallbox (CE) Terra AC PTB : from 1.0;0 through 1.5.25; Terra AC wallbox (CE) Symbiosis: from 1.0;0 through 1.2.7; Terra AC wallbox (JP): from 1.0;0 through 1.6.5.

",8.8,3.1,CWE-287,cpe:2.3:o:abb:terra_ac_wallbox_ul40_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ul40:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_80a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_80a:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ul32a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ul32a:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_jp_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_jp:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_mid_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_mid:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_juno_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_juno:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_ptb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_ptb:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_symbiosis_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_symbiosis:-:*:*:*:*:*:*:*,,,
keyword_only,CVE-2023-0864,2023-05-17,"Cleartext Transmission of Sensitive Information vulnerability in ABB Terra AC wallbox (UL40/80A), ABB Terra AC wallbox (UL32A), ABB Terra AC wallbox (CE) (Terra AC MID), ABB Terra AC wallbox (CE) Terra AC Juno CE, ABB Terra AC wallbox (CE) Terra AC PTB, ABB Terra AC wallbox (CE) Symbiosis, ABB Terra AC wallbox (JP).This issue affects Terra AC wallbox (UL40/80A): from 1.0;0 through 1.5.5; Terra AC wallbox (UL32A) : from 1.0;0 through 1.6.5; Terra AC wallbox (CE) (Terra AC MID): from 1.0;0 through 1.6.5; Terra AC wallbox (CE) Terra AC Juno CE: from 1.0;0 through 1.6.5; Terra AC wallbox (CE) Terra AC PTB : from 1.0;0 through 1.5.25; Terra AC wallbox (CE) Symbiosis: from 1.0;0 through 1.2.7; Terra AC wallbox (JP): from 1.0;0 through 1.6.5.

",4.3,3.1,CWE-319,cpe:2.3:o:abb:terra_ac_wallbox_ul40_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ul40:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_80a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_80a:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ul32a_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ul32a:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_jp_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_jp:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_mid_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_mid:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_juno_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_juno:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_ptb_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_ptb:-:*:*:*:*:*:*:*|cpe:2.3:o:abb:terra_ac_wallbox_ce_symbiosis_firmware:*:*:*:*:*:*:*:*|cpe:2.3:h:abb:terra_ac_wallbox_ce_symbiosis:-:*:*:*:*:*:*:*,,,
keyword_only,CVE-2020-8006,2024-04-12,"The server in Circontrol Raption through 5.11.2 has a pre-authentication stack-based buffer overflow that can be exploited to gain run-time control of the device as root. The ocpp1.5 and pwrstudio binaries on the charging station do not use a number of common exploitation mitigations. In particular, there are no stack canaries and they do not use the Position Independent Executable (PIE) format.",8.8,3.1,CWE-121,cpe:2.3:a:circontrol:raption_server:*:*:*:*:*:*:*:*,,,
keyword_only,CVE-2024-37310,2024-07-10,"EVerest is an EV charging software stack. An integer overflow in the ""v2g_incoming_v2gtp"" function in the v2g_server.cpp implementation can allow a remote attacker to overflow the process' heap. This vulnerability is fixed in 2024.3.1 and 2024.6.0.",9.0,3.1,CWE-122|CWE-190,,,,
keyword_only,CVE-2020-8007,2024-11-08,"The pwrstudio web application of EV Charger (in the server in Circontrol Raption through 5.6.2) is vulnerable to OS command injection via three fields of the configuration menu for ntpserver0, ntpserver1, and pingip.",9.8,3.1,CWE-78,,Yes,High,
keyword_only,CVE-2024-23957,2024-09-28,"Autel MaxiCharger AC Elite Business C50 DLB_HostHeartBeat Stack-based Buffer Overflow Remote Code Execution Vulnerability. This vulnerability allows network-adjacent attackers to execute arbitrary code on affected installations of Autel MaxiCharger AC Elite Business C50 charging stations. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the DLB_HostHeartBeat handler of the DLB protocol implementation. When parsing an AES key, the process does not properly validate the length of user-supplied data prior to copying it to a fixed-length stack-based buffer. An attacker can leverage this vulnerability to execute code in the context of the device.

Was ZDI-CAN-23241",8.8,3.1,CWE-121|CWE-787,cpe:2.3:o:autel:maxicharger_ac_elite_business_c50_firmware:1.32.00:*:*:*:*:*:*:*|cpe:2.3:h:autel:maxicharger_ac_elite_business_c50:-:*:*:*:*:*:*:*,,,
keyword_only,CVE-2024-23958,2024-09-28,"Autel MaxiCharger AC Elite Business C50 BLE Hardcoded Credentials Authentication Bypass Vulnerability. This vulnerability allows network-adjacent attackers to bypass authentication on affected installations of Autel MaxiCharger AC Elite Business C50 charging stations. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the BLE AppAuthenRequest command handler. The handler uses hardcoded credentials as a fallback in case of an authentication request failure. An attacker can leverage this vulnerability to bypass authentication on the system.

Was ZDI-CAN-23196",8.8,3.1,CWE-798,cpe:2.3:o:autel:maxicharger_ac_elite_business_c50_firmware:1.32.00:*:*:*:*:*:*:*|cpe:2.3:h:autel:maxicharger_ac_elite_business_c50:-:*:*:*:*:*:*:*,,,
