Difference Type,cve_id,published,description,cvss_score,cvss_version,cwe_ids,cpe_strings
intersection,CVE-2017-9493,2017-07-31,The Comcast firmware on Motorola MX011ANM (firmware version MX011AN_2.9p6s1_PROD_sey) devices allows remote attackers to conduct successful forced-pairing attacks (between an RF4CE remote and a set-top box) by repeatedly transmitting the same pairing code.,6.3,3.0,,cpe:2.3:o:cisco:mx011anm_firmware:mx011an_2.9p6s1_prod_sey:*:*:*:*:*:*:*|cpe:2.3:h:motorola:mx011anm:-:*:*:*:*:*:*:*
intersection,CVE-2017-9497,2017-07-31,"The Comcast firmware on Motorola MX011ANM (firmware version MX011AN_2.9p6s1_PROD_sey) devices allows physically proximate attackers to execute arbitrary commands as root by pulling up the diagnostics menu on the set-top box, and then posting to a Web Inspector route.",6.8,3.0,CWE-20,cpe:2.3:o:cisco:mx011anm_firmware:mx011an_2.9p6s1_prod_sey:*:*:*:*:*:*:*|cpe:2.3:h:motorola:mx011anm:-:*:*:*:*:*:*:*
intersection,CVE-2017-12318,2017-11-16,"A vulnerability in the TCP state machine of Cisco RF Gateway 1 devices could allow an unauthenticated, remote attacker to prevent an affected device from delivering switched digital video (SDV) or video on demand (VoD) streams, resulting in a denial of service (DoS) condition. The vulnerability is due to a processing error with TCP connections to the affected device. An attacker could exploit this vulnerability by establishing a large number of TCP connections to an affected device and not actively closing those TCP connections. A successful exploit could allow the attacker to prevent the affected device from delivering SDV or VoD streams to set-top boxes. Cisco Bug IDs: CSCvf19887.",7.5,3.0,CWE-399|CWE-400,cpe:2.3:o:cisco:rf_gateway_1_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:cisco:rf_gateway_1:-:*:*:*:*:*:*:*
intersection,CVE-2018-14987,2018-12-28,"The MXQ TV Box 4.4.2 Android device with a build fingerprint of MBX/m201_N/m201_N:4.4.2/KOT49H/20160106:user/test-keys contains the Android framework with a package name of android (versionCode=19, versionName=4.4.2-20170213) that dynamically registers a broadcast receiver app component named com.android.server.MasterClearReceiver instead of statically registering it in the AndroidManifest.xml file of the core Android package, as done in Android Open Source Project (AOSP) code for Android 4.4.2. The dynamic-registration of the MasterClearReceiver broadcast receiver app component is not protected with the android.permission.MASTER_CLEAR permission during registration, so any app co-located on the device, even those without any permissions, can programmatically initiate a factory reset of the device. A factory reset will remove all user data and apps from the device. This will result in the loss of any data that have not been backed up or synced externally. The capability to perform a factory reset is not directly available to third-party apps (those that the user installs themselves with the exception of enabled Mobile Device Management (MDM) apps), although this capability can be obtained by leveraging an unprotected app component of core Android process.",7.1,3.0,CWE-732,cpe:2.3:o:mxq_project:mxq_tv_box_firmware:4.4.2:*:*:*:*:*:*:*|cpe:2.3:h:mxq_project:mxq_tv_box:-:*:*:*:*:*:*:*
intersection,CVE-2018-14988,2018-12-28,"The MXQ TV Box 4.4.2 Android device with a build fingerprint of MBX/m201_N/m201_N:4.4.2/KOT49H/20160106:user/test-keys contains the Android framework with a package name of android (versionCode=19, versionName=4.4.2-20170213) that contains an exported broadcast receiver application component that, when called, will make the device inoperable. The vulnerable component named com.android.server.SystemRestoreReceiver will write a value of --restore_system\n--locale=<localeto the /cache/recovery/command file and boot into recovery mode. During this process, it appears that when booting into recovery mode, the system partition gets formatted or modified and will be unable to boot properly thereafter. After the device wouldn't boot properly, a factory reset of the device in recovery mode does not regain properly functionality of the device. The com.android.server.SystemRestoreReceiver broadcast receiver app component is accessible to any app co-located on the device and does not require any permission to access. The user can most likely recover the device by flashing clean firmware images placed on an SD card.",7.5,3.0,CWE-20,cpe:2.3:o:mxq_project:mxq_tv_box_firmware:4.4.2:*:*:*:*:*:*:*|cpe:2.3:h:mxq_project:mxq_tv_box:-:*:*:*:*:*:*:*
intersection,CVE-2019-11336,2019-05-14,"Sony Bravia Smart TV devices allow remote attackers to retrieve the static Wi-Fi password (used when the TV is acting as an access point) by using the Photo Sharing Plus application to execute a backdoor API command, a different vulnerability than CVE-2019-10886.",8.1,3.0,CWE-532,cpe:2.3:a:sony:photo_sharing_plus:*:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-50w800c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-50w805c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-50w807c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-50w809c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-50w820c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-55w800c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-55w805c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-65w850c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-65w855c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-65w857c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-75w850c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:kdl-75w855c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:x7500d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-100z9d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-43x800d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-43x800e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-43x830c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x700d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x800c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x800d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x800e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x830c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x835c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x835d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x837c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x839c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-49x900e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55a1e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x700d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x800e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x805c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x806e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x807c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x809c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x810c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x850c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x850d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x855c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x855d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x857c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x857d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x900c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x900e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x905c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x907c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x930d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-55x930e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65a1e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x750d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x800c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x805c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x807c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x809c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x810c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x850c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x850d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x850e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x855c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x855d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x857c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x857d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x900c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x900e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x905c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x907c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x930c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x930d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x930e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x935d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65x937d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-65z9d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x850c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x850d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x850e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x855c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x855d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x857d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x900e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x910c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x940c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x940d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x940e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75x945c:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-75z9d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-77a1e:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-85x850d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-85x855d:-:*:*:*:*:*:*:*|cpe:2.3:h:sony:xbr-85x857d:-:*:*:*:*:*:*:*
intersection,CVE-2020-11617,2020-08-31,"The RSS application on THOMSON THT741FTA 2.2.1 and Philips DTR3502BFTA DVB-T2 2.2.1 set-top boxes doesn't validate the SSL certificates of RSS servers, which allows a man-in-the-middle attacker to modify the data delivered to the client.",5.9,3.1,CWE-295,cpe:2.3:o:thomsonstb:tht741fta_firmware:2.2.1:*:*:*:*:*:*:*|cpe:2.3:h:thomsonstb:tht741fta:-:*:*:*:*:*:*:*|cpe:2.3:o:philips:dtr3502bfta_dvb-t2_firmware:2.2.1:*:*:*:*:*:*:*|cpe:2.3:h:philips:dtr3502bfta_dvb-t2:-:*:*:*:*:*:*:*
intersection,CVE-2020-11618,2020-08-31,"THOMSON THT741FTA 2.2.1 and Philips DTR3502BFTA DVB-T2 2.2.1 set-top boxes have their TELNET service hardcoded to start on boot, which allows an attacker on the local network to achieve root access via the TELNET protocol.",7.8,3.1,,cpe:2.3:o:thomsonstb:tht741fta_firmware:2.2.1:*:*:*:*:*:*:*|cpe:2.3:h:thomsonstb:tht741fta:-:*:*:*:*:*:*:*|cpe:2.3:o:philips:dtr3502bfta_dvb-t2_firmware:2.2.1:*:*:*:*:*:*:*|cpe:2.3:h:philips:dtr3502bfta_dvb-t2:-:*:*:*:*:*:*:*
intersection,CVE-2020-27402,2020-11-05,The HK1 Box S905X3 TV Box contains a vulnerability that allows a local unprivileged user to escalate to root using the /system/xbin/su binary via a serial port (UART) connection or using adb.,7.8,3.1,,cpe:2.3:o:hindotech:hk1_box_s905x3_firmware:hk1_x3_s905x3_4bit_v11_2019-11-05:*:*:*:*:*:*:*|cpe:2.3:h:hindotech:hk1_box_s905x3:-:*:*:*:*:*:*:*
intersection,CVE-2020-7842,2020-11-20,Improper Input validation vulnerability exists in Netis Korea D'live AP which could cause arbitrary command injection and execution when the time setting (using ntpServerlp1 parameter) for the users. This affects D'live set-top box AP(WF2429TB) v1.1.10.,6.6,3.1,CWE-20,cpe:2.3:o:netu:wf2429tb_firmware:1.1.10:*:*:*:*:*:*:*|cpe:2.3:h:netu:wf2429tb:-:*:*:*:*:*:*:*
intersection,CVE-2021-0889,2021-12-15,"In Android TV , there is a possible silent pairing due to lack of rate limiting in the pairing flow. This could lead to remote code execution with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android-10 Android-11 Android-12 Android-8.1 Android-9Android ID: A-180745296",9.8,3.1,,cpe:2.3:o:google:android:8.1:*:*:*:*:*:*:*|cpe:2.3:o:google:android:9.0:*:*:*:*:*:*:*|cpe:2.3:o:google:android:10.0:*:*:*:*:*:*:*|cpe:2.3:o:google:android:11.0:*:*:*:*:*:*:*|cpe:2.3:o:google:android:12.0:*:*:*:*:*:*:*
intersection,CVE-2025-55971,2025-10-03,"TCL 65C655 Smart TV, running firmware version V8-R75PT01-LF1V269.001116 (Android TV, Kernel 5.4.242+), is vulnerable to a blind, unauthenticated Server-Side Request Forgery (SSRF) vulnerability via the UPnP MediaRenderer service (AVTransport:1). The device accepts unauthenticated SetAVTransportURI SOAP requests over TCP/16398 and attempts to retrieve externally referenced URIs, including attacker-controlled payloads. The blind SSRF allows for sending requests on behalf of the TV, which can be leveraged to probe for other internal or external services accessible by the device (e.g., 127.0.0.1:16XXX, LAN services, or internet targets), potentially enabling additional exploit chains.",4.7,3.1,CWE-918,cpe:2.3:o:tcl:65c655_firmware:v8-r75pt01-lf1v269.001116:*:*:*:*:*:*:*|cpe:2.3:h:tcl:65c655:-:*:*:*:*:*:*:*
intersection,CVE-2025-55972,2025-10-03,"A TCL Smart TV running a vulnerable UPnP/DLNA MediaRenderer implementation is affected by a remote, unauthenticated Denial of Service (DoS) condition. By sending a flood of malformed or oversized SetAVTransportURI SOAP requests to the UPnP control endpoint, an attacker can cause the device to become unresponsive. This denial persists as long as the attack continues and affects all forms of TV operation. Manual user control and even reboots do not restore functionality unless the flood stops.",7.5,3.1,CWE-400,cpe:2.3:o:tcl:65c655_firmware:-:*:*:*:*:*:*:*|cpe:2.3:h:tcl:65c655:-:*:*:*:*:*:*:*
